Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
16895,0,0,5,0,1,6,1,1,3,1,0,0
16896,0,0,0,0,1,6,1,1,3,1,0,3
16897,2,1,3,1,3,1,2,4,6,2,3,1
16898,2,1,3,1,3,1,2,4,6,2,3,1
16899,2,1,3,1,0,1,2,0,6,2,4,1
16900,2,1,3,1,3,1,2,4,6,2,3,1
16901,0,4,3,0,0,1,1,0,6,1,4,1
16902,2,4,3,1,0,1,2,0,6,2,4,1
16903,2,1,3,1,3,1,2,4,6,2,4,1
16904,2,1,3,1,0,1,2,0,6,2,4,1
16905,2,4,3,1,0,1,2,0,6,2,4,1
16906,0,4,3,0,0,1,1,0,6,1,4,1
16907,2,1,3,1,0,1,2,0,6,2,4,1
16908,2,1,3,1,0,1,2,0,6,2,4,1
16909,0,4,3,0,0,4,1,0,5,1,4,6
16910,2,4,3,1,0,1,2,0,6,2,4,1
16911,2,1,2,1,3,3,2,4,4,2,3,4
16912,2,1,2,1,3,3,2,4,4,2,3,4
16913,2,1,2,1,3,3,2,4,4,2,3,4
16914,2,1,2,1,3,3,2,4,4,2,3,4
16915,2,1,2,1,3,3,2,4,4,2,3,4
16916,2,1,3,1,3,1,2,4,6,2,4,1
16917,0,4,3,0,0,1,1,0,6,1,4,1
16918,0,4,0,0,0,4,1,0,5,1,4,6
16919,0,0,0,0,1,4,1,1,5,1,0,6
16920,0,0,0,0,1,4,1,1,5,1,0,6
16921,0,4,0,0,0,4,1,0,5,1,0,6
16922,0,4,3,0,0,4,1,0,5,1,4,3
16923,0,4,0,0,0,4,1,0,5,1,0,6
16924,0,0,0,0,1,6,1,1,3,1,0,0
16925,0,0,5,2,1,6,0,1,3,0,0,0
16926,1,2,5,2,4,2,0,2,2,0,2,5
16927,1,2,1,2,4,2,0,2,2,0,2,5
16928,1,2,1,2,4,2,0,2,2,0,2,5
16929,1,2,1,2,4,2,0,2,2,0,2,5
16930,1,2,1,2,4,2,0,2,2,0,2,5
16931,1,2,1,2,4,2,0,2,2,0,2,5
16932,1,2,5,2,4,2,0,2,2,0,2,5
16933,0,4,3,0,0,4,1,0,5,1,4,6
16934,2,4,3,1,0,1,2,0,6,2,4,1
16935,1,3,5,2,2,6,0,3,3,0,1,0
16936,1,2,1,2,4,2,0,2,2,0,2,5
16937,1,2,1,2,4,2,0,2,2,0,2,5
16938,1,2,1,2,4,2,0,2,2,0,2,5
16939,1,2,1,2,4,2,0,2,2,0,2,5
16940,1,2,1,2,4,2,0,2,2,0,2,5
16941,1,2,1,2,4,2,0,2,2,0,2,5
16942,1,2,1,2,4,2,0,2,2,0,2,5
16943,1,2,1,2,4,2,0,2,2,0,2,5
16944,1,2,1,2,4,2,0,2,2,0,2,5
16945,1,2,1,2,4,2,0,2,2,0,2,5
16946,1,0,5,2,1,6,0,2,3,0,2,0
16947,1,0,5,2,4,6,0,2,3,0,2,0
16948,1,2,1,2,4,2,0,2,2,0,2,5
16949,1,2,5,2,4,2,0,2,2,0,2,5
16950,1,0,5,2,1,6,0,1,3,0,0,0
16951,1,0,5,2,1,6,0,1,3,0,0,0
16952,1,0,5,2,1,6,0,1,3,0,0,0
16953,0,0,0,0,1,4,1,1,5,1,0,6
16954,0,0,0,0,1,4,1,1,5,1,0,6
16955,0,0,0,0,1,4,1,1,5,1,0,6
16956,0,0,0,0,1,6,1,1,3,1,0,0
16957,0,0,0,0,1,4,1,1,5,1,0,6
16958,0,0,0,0,2,4,1,3,5,1,1,6
16959,0,0,0,0,1,4,1,1,5,1,0,6
16960,1,3,5,2,2,6,0,3,3,0,2,0
16961,1,2,1,2,4,2,0,2,2,0,2,5
16962,1,0,5,2,1,6,0,1,3,0,0,0
16963,0,0,5,0,1,6,1,1,3,1,0,0
16964,0,0,0,0,1,4,1,1,5,1,0,6
16965,0,0,5,0,1,6,1,1,3,1,0,0
16966,0,0,0,0,1,4,1,1,5,1,0,6
16967,0,0,0,0,0,4,1,0,5,1,4,6
16968,0,0,0,0,1,4,1,1,5,1,0,6
16969,1,2,1,2,4,2,0,2,2,0,2,5
16970,1,2,1,2,4,2,0,2,2,0,2,5
16971,1,2,1,2,4,2,0,2,2,0,2,5
16972,1,2,5,2,4,2,0,2,2,0,2,5
16973,1,2,1,2,4,2,0,2,2,0,2,5
16974,1,2,1,2,4,2,0,2,2,0,2,5
16975,1,2,1,2,4,2,0,2,2,0,2,5
16976,1,2,1,2,4,2,0,2,2,0,2,5
16977,0,0,0,0,1,4,1,1,5,1,0,6
16978,0,4,4,0,1,0,1,1,1,1,0,3
16979,0,0,4,0,1,0,1,1,1,1,0,3
16980,0,4,4,0,1,0,1,1,1,1,0,3
16981,0,4,4,0,0,0,1,0,1,1,4,3
16982,0,4,4,0,0,0,1,0,1,1,4,3
16983,0,4,0,0,1,4,1,1,5,1,0,6
16984,1,0,5,2,1,6,0,2,3,0,2,0
16985,1,2,1,2,4,2,0,2,2,0,2,5
16986,1,2,5,2,4,2,0,2,2,0,2,5
16987,1,2,1,2,4,2,0,2,2,0,2,5
16988,1,2,1,2,4,2,0,2,2,0,2,5
16989,1,2,1,2,4,2,0,2,2,0,2,5
16990,1,2,5,2,4,6,0,2,3,0,2,0
16991,0,0,0,0,1,6,1,1,3,1,0,0
16992,1,0,5,2,1,6,0,1,3,0,0,0
16993,0,0,5,2,1,6,0,1,3,0,0,0
16994,2,1,3,1,3,1,2,4,6,2,3,1
16995,2,1,3,1,3,1,2,4,6,2,3,1
16996,0,4,0,0,0,4,1,0,5,1,4,6
16997,0,4,3,0,0,1,1,0,6,1,4,1
16998,0,4,3,0,0,1,1,0,6,1,4,1
16999,0,4,0,0,0,4,1,0,5,1,4,6
17000,0,4,3,0,0,4,1,0,5,1,4,6
17001,2,4,3,0,0,1,1,0,6,1,4,1
17002,0,4,3,0,0,1,1,0,6,1,4,1
17003,0,4,3,0,0,0,1,0,1,1,4,3
17004,0,4,3,0,0,1,1,0,6,1,4,1
17005,0,4,3,0,0,1,1,0,6,1,4,1
17006,1,0,5,2,1,6,0,1,3,0,0,0
17007,2,4,3,1,0,1,2,0,6,2,4,1
17008,2,1,2,1,3,3,2,4,4,2,3,4
17009,2,1,2,1,3,3,2,4,4,2,3,4
17010,2,1,2,1,3,3,2,4,4,2,3,4
17011,2,1,2,1,3,3,2,4,4,2,3,4
17012,2,4,4,0,0,0,1,0,1,1,4,3
17013,0,4,4,0,0,0,1,0,1,1,4,3
17014,1,3,6,2,2,5,0,3,0,0,1,2
17015,1,0,5,2,4,6,0,2,3,0,2,0
17016,1,2,5,2,4,6,0,2,3,0,2,0
17017,1,0,5,2,1,6,0,1,3,0,0,0
17018,0,0,0,0,1,6,1,1,3,1,0,0
17019,0,0,0,0,1,4,1,1,5,1,0,6
17020,0,0,0,0,1,4,1,1,5,1,0,6
17021,0,0,0,0,1,4,1,1,5,1,0,6
17022,0,0,0,0,1,4,1,1,5,1,0,6
17023,0,0,5,0,1,6,1,1,3,1,0,0
17024,0,4,0,0,1,4,1,1,5,1,0,6
17025,0,4,4,0,0,0,1,0,1,1,4,3
17026,0,4,4,0,0,0,1,0,1,1,4,3
17027,0,4,4,0,0,0,1,0,1,1,4,3
17028,0,4,3,0,0,1,1,0,6,1,4,1
17029,0,4,3,0,0,1,1,0,6,1,4,1
17030,2,4,3,1,0,1,2,0,6,2,4,1
17031,2,1,3,1,3,1,2,4,6,2,3,1
17032,2,1,3,1,3,1,2,4,6,2,3,1
17033,2,1,3,1,0,1,2,0,6,2,4,1
17034,0,4,3,0,0,1,1,0,6,1,4,1
17035,2,4,3,0,0,1,1,0,6,1,4,1
17036,2,4,3,1,0,1,2,0,6,2,4,1
17037,0,4,3,0,0,4,1,0,5,1,4,6
17038,2,1,3,1,0,1,2,0,6,2,4,1
17039,2,1,2,1,3,3,2,4,4,2,3,4
17040,2,4,3,0,0,1,1,0,6,1,4,1
17041,2,4,3,0,0,1,1,0,6,1,4,1
17042,0,4,4,0,0,0,1,0,1,1,4,3
17043,2,1,2,1,3,1,2,4,6,2,3,1
17044,2,1,3,1,3,1,2,4,6,2,3,1
17045,0,0,0,0,1,4,1,1,5,1,0,6
17046,0,0,0,0,1,4,1,1,5,1,0,6
17047,0,4,0,0,1,0,1,1,5,1,0,6
17048,0,0,0,0,1,4,1,1,5,1,0,6
17049,0,0,0,0,0,4,1,0,5,1,0,6
17050,0,4,0,0,0,4,1,0,5,1,4,6
17051,2,4,4,0,0,0,1,0,1,1,4,3
17052,2,1,2,1,3,1,2,4,4,2,3,1
17053,2,4,3,1,0,1,2,0,6,2,4,1
17054,0,0,0,0,1,4,1,1,5,1,0,6
17055,1,2,1,2,4,2,0,2,2,0,2,5
17056,1,2,1,2,4,2,0,2,2,0,2,5
17057,1,2,1,2,4,2,0,2,2,0,2,5
17058,1,0,5,2,1,6,0,1,3,0,0,0
17059,0,0,0,0,1,4,1,1,5,1,0,6
17060,0,0,5,0,1,6,1,1,3,0,0,0
17061,0,0,0,0,1,4,1,1,5,1,0,6
17062,1,0,5,2,1,6,0,1,3,0,0,0
17063,1,2,1,2,4,2,0,2,2,0,2,5
17064,1,2,1,2,4,2,0,2,2,0,2,5
17065,1,2,5,2,4,6,0,2,3,0,2,0
17066,1,2,5,2,4,6,0,2,3,0,2,0
17067,1,2,1,2,4,2,0,2,2,0,2,5
17068,1,2,1,2,4,2,0,2,2,0,2,5
17069,1,2,1,2,4,2,0,2,2,0,2,5
17070,1,2,1,2,4,2,0,2,2,0,2,5
17071,1,2,1,2,4,2,0,2,2,0,2,5
17072,1,2,1,2,4,2,0,2,2,0,2,5
17073,1,2,1,2,4,2,0,2,2,0,2,5
17074,0,0,0,0,1,4,1,1,5,1,0,6
17075,1,3,5,2,2,6,0,3,3,0,1,0
17076,1,2,1,2,4,2,0,2,2,0,2,5
17077,1,2,1,2,4,2,0,2,2,0,2,5
17078,0,0,5,0,1,6,1,1,3,1,0,0
17079,0,0,0,0,1,4,1,1,5,1,0,6
17080,1,0,5,2,1,6,0,1,3,0,0,0
17081,0,0,0,0,1,4,1,1,5,1,0,6
17082,0,0,0,0,1,4,1,1,5,1,0,6
17083,0,0,0,0,0,4,1,0,5,1,4,6
17084,0,0,0,0,1,4,1,1,5,1,0,6
17085,0,0,0,0,1,4,1,1,5,1,0,6
17086,1,0,5,2,1,6,0,1,3,0,0,0
17087,1,0,5,2,1,6,0,1,3,0,0,0
17088,0,0,0,0,1,4,1,1,5,1,0,6
17089,1,0,5,2,1,6,0,1,3,0,0,0
17090,0,0,0,0,1,4,1,1,5,1,0,6
17091,0,0,0,0,1,4,1,1,5,1,0,6
17092,0,0,0,0,1,4,1,1,5,1,0,6
17093,1,3,6,2,2,5,0,3,0,0,1,2
17094,1,0,5,0,1,4,0,1,5,1,0,6
17095,0,0,0,0,1,4,1,1,5,1,0,6
17096,1,3,6,2,2,5,0,3,0,0,1,2
17097,1,2,1,2,4,2,0,2,2,0,2,5
17098,1,2,1,2,4,2,0,2,2,0,2,5
17099,1,2,1,2,4,2,0,2,2,0,2,5
17100,1,2,1,2,4,2,0,2,2,0,2,5
17101,1,2,1,2,4,2,0,2,2,0,2,5
17102,1,2,1,2,4,2,0,2,2,0,2,5
17103,1,2,1,2,4,2,0,2,2,0,2,5
17104,1,2,1,2,4,2,0,2,2,0,2,5
17105,0,4,4,0,0,0,1,0,1,1,4,3
17106,0,4,4,0,1,0,1,1,1,1,0,3
17107,0,0,4,0,1,6,1,1,3,1,0,0
17108,0,0,4,0,1,0,1,1,1,1,0,3
17109,0,4,4,0,1,0,1,1,1,1,0,3
17110,0,4,4,0,0,0,1,0,1,1,4,3
17111,0,4,3,0,0,0,1,0,1,1,4,3
17112,0,0,0,0,1,4,1,1,5,1,0,6
17113,1,2,5,2,4,6,0,2,3,0,2,0
17114,1,2,5,2,4,2,0,2,2,0,2,5
17115,1,2,1,2,4,2,0,2,2,0,2,5
17116,1,2,1,2,4,2,0,2,2,0,2,5
17117,1,2,1,2,4,2,0,2,2,0,2,5
17118,1,2,5,2,4,6,0,2,3,0,2,0
17119,0,0,5,0,1,6,1,1,3,1,0,0
17120,1,2,5,2,4,6,0,2,3,0,2,0
17121,0,0,5,0,1,6,1,1,3,1,0,0
17122,0,4,0,0,0,4,1,0,5,1,4,6
17123,2,4,3,1,0,1,2,0,6,2,4,1
17124,2,1,3,1,0,1,2,0,6,2,4,1
17125,2,1,3,1,3,1,2,4,6,2,4,1
17126,2,4,3,1,0,1,2,0,6,2,4,1
17127,2,1,3,1,3,1,2,4,6,2,4,1
17128,2,1,3,1,3,1,2,4,6,2,3,1
17129,2,1,3,1,0,1,2,0,6,2,4,1
17130,2,4,3,1,0,1,2,0,6,2,4,1
17131,2,1,2,1,3,1,2,4,6,2,3,1
17132,2,1,2,1,3,1,2,4,6,2,3,1
17133,0,4,3,0,0,1,1,0,6,1,4,1
17134,1,0,5,2,1,6,0,1,3,0,0,0
17135,2,1,3,1,0,1,2,0,6,2,4,1
17136,2,1,2,1,3,3,2,4,4,2,3,4
17137,2,1,2,1,3,3,2,4,4,2,3,4
17138,2,1,2,1,3,3,2,4,4,2,3,4
17139,2,1,2,1,3,3,2,4,4,2,3,4
17140,2,4,4,0,0,0,1,0,1,1,4,3
17141,2,1,2,1,3,1,2,4,6,2,3,1
17142,0,4,0,0,0,4,1,0,5,1,4,6
17143,0,0,0,0,1,4,1,1,5,1,0,6
17144,1,0,5,2,1,6,0,1,3,0,0,0
17145,1,2,5,2,4,2,0,2,2,0,2,5
17146,1,2,5,2,4,6,0,2,3,0,2,0
17147,0,0,0,0,1,6,1,1,3,1,0,0
17148,0,4,3,0,0,0,1,0,1,1,4,3
17149,2,4,3,0,0,1,1,0,6,1,4,1
17150,2,1,3,1,3,1,2,4,6,2,3,1
17151,2,4,3,1,0,1,2,0,6,2,4,1
17152,0,4,4,0,0,0,1,0,1,1,4,3
17153,0,4,4,0,0,0,1,0,1,1,4,3
17154,0,0,0,0,1,4,1,1,5,1,0,6
17155,0,4,0,0,0,4,1,0,5,1,4,6
17156,0,4,0,0,0,4,1,0,5,1,4,6
17157,0,4,0,0,0,4,1,0,5,1,4,6
17158,0,4,3,0,0,1,1,0,6,1,4,1
17159,2,4,3,1,0,1,2,0,6,2,4,1
17160,2,1,3,1,3,1,2,4,6,2,3,1
17161,2,1,2,1,3,1,2,4,6,2,3,1
17162,2,4,3,0,0,1,2,0,6,1,4,1
17163,0,4,0,0,0,4,1,0,5,1,4,6
17164,0,4,0,0,0,4,1,0,5,1,4,6
17165,0,4,3,0,0,4,1,0,5,1,4,6
17166,2,1,2,1,3,3,2,4,4,2,3,4
17167,2,1,3,1,3,1,2,4,6,2,3,1
17168,0,4,4,0,0,0,1,0,1,1,4,3
17169,0,4,4,0,0,0,1,0,1,1,4,3
17170,0,4,4,0,0,0,1,0,1,1,4,3
17171,0,4,4,0,0,0,1,0,1,1,4,3
17172,2,4,3,1,0,1,2,0,6,2,4,1
17173,0,0,0,0,1,4,1,1,5,1,0,6
17174,0,0,0,0,1,4,1,1,5,1,0,6
17175,0,0,0,0,1,4,1,1,5,1,0,6
17176,0,0,0,0,1,4,1,1,5,1,0,6
17177,0,0,0,0,1,4,1,1,5,1,0,6
17178,0,4,0,0,0,4,1,0,5,1,4,6
17179,2,4,4,0,0,0,1,0,1,1,4,3
17180,2,4,3,1,0,1,2,0,6,2,4,1
17181,2,4,3,1,0,1,2,0,6,2,4,1
17182,0,4,3,0,0,1,1,0,6,1,4,1
17183,0,0,0,0,1,4,1,1,5,1,0,6
17184,0,0,0,0,1,6,1,1,3,1,0,0
17185,0,0,0,0,1,4,1,1,5,1,0,6
17186,0,0,0,0,1,4,1,1,5,1,0,6
17187,1,0,5,2,1,6,0,1,3,0,0,0
17188,1,2,5,2,4,6,0,2,3,0,2,0
17189,1,2,1,2,4,2,0,2,2,0,2,5
17190,1,2,1,2,4,2,0,2,2,0,2,5
17191,1,2,1,2,4,2,0,2,2,0,2,5
17192,1,2,1,2,4,2,0,2,2,0,2,5
17193,1,2,5,2,4,2,0,2,2,0,2,5
17194,0,0,5,0,1,6,1,1,3,1,0,0
17195,1,2,1,2,4,2,0,2,2,0,2,5
17196,1,2,1,2,4,2,0,2,2,0,2,5
17197,1,2,5,2,4,2,0,2,2,0,2,5
17198,1,0,5,2,1,6,0,1,3,0,0,0
17199,1,2,1,2,4,2,0,2,2,0,2,5
17200,1,2,1,2,4,2,0,2,2,0,2,5
17201,1,2,1,2,4,2,0,2,2,0,2,5
17202,0,0,0,0,1,4,1,1,5,1,0,6
17203,0,0,0,0,1,4,1,1,5,1,0,6
17204,1,3,5,2,2,6,0,3,3,0,1,0
17205,1,2,1,2,4,2,0,2,2,0,2,5
17206,1,2,1,2,4,2,0,2,2,0,2,5
17207,1,2,5,2,4,6,0,2,3,0,2,0
17208,0,0,0,0,1,4,1,1,5,1,0,6
17209,0,0,0,0,1,4,1,1,5,1,0,6
17210,1,0,5,2,1,6,0,1,3,0,0,0
17211,1,0,5,2,1,6,0,2,3,0,2,0
17212,1,2,5,2,4,6,0,2,3,0,2,0
17213,1,2,5,2,4,2,0,2,2,0,2,5
17214,1,0,5,2,4,6,0,2,3,0,2,0
17215,1,0,5,2,1,6,0,1,3,0,0,0
17216,1,2,5,2,4,6,0,2,3,0,2,0
17217,1,0,5,2,1,6,0,1,3,0,0,0
17218,1,3,5,2,2,6,0,3,3,0,1,0
17219,1,0,5,2,1,6,0,1,3,0,0,0
17220,0,0,0,0,1,6,1,1,3,1,0,0
17221,1,0,5,2,1,6,0,1,3,0,0,0
17222,1,2,5,2,4,2,0,2,2,0,2,5
17223,1,2,5,2,4,6,0,2,3,0,2,0
17224,1,3,5,2,2,6,0,3,3,0,1,0
17225,1,3,6,2,2,5,0,3,0,0,1,2
17226,1,2,1,2,4,2,0,2,2,0,2,5
17227,1,2,1,2,4,2,0,2,2,0,2,5
17228,1,2,1,2,4,2,0,2,2,0,2,5
17229,1,2,5,2,4,2,0,2,2,0,2,5
17230,1,2,1,2,4,2,0,2,2,0,2,5
17231,1,2,1,2,4,2,0,2,2,0,2,5
17232,1,2,1,2,4,2,0,2,2,0,2,5
17233,1,2,1,2,4,2,0,2,2,0,2,5
17234,0,0,0,0,1,4,1,1,5,1,0,6
17235,0,0,0,0,1,6,1,1,5,1,0,6
17236,1,0,5,2,1,6,0,1,3,0,0,0
17237,1,0,5,2,1,6,0,1,3,0,0,0
17238,1,0,5,2,1,6,0,1,3,0,0,0
17239,0,0,5,2,1,6,0,1,3,0,0,0
17240,0,0,0,0,1,6,1,1,3,1,0,6
17241,0,4,4,0,0,0,1,0,1,1,4,3
17242,0,4,4,0,0,0,1,0,1,1,4,3
17243,1,0,5,2,1,6,0,1,3,0,0,0
17244,1,2,1,2,4,2,0,2,2,0,2,5
17245,1,2,5,2,4,2,0,2,2,0,2,5
17246,1,2,1,2,4,2,0,2,2,0,2,5
17247,1,2,1,2,4,2,0,2,2,0,2,5
17248,1,2,1,2,4,2,0,2,2,0,2,5
17249,1,2,1,2,4,2,0,2,2,0,2,5
17250,0,0,0,0,1,6,1,1,3,1,0,0
17251,0,4,4,0,0,4,1,0,5,1,4,6
17252,2,4,3,0,0,1,1,0,6,1,4,1
17253,2,1,2,1,3,3,2,4,4,2,3,4
17254,2,1,2,1,3,3,2,4,4,2,3,4
17255,2,1,2,1,3,3,2,4,4,2,3,4
17256,2,1,3,1,3,1,2,4,6,2,3,1
17257,2,1,3,1,3,1,2,4,6,2,3,1
17258,2,4,3,0,0,1,1,0,6,1,4,1
17259,2,4,3,1,0,1,2,0,6,2,4,1
17260,2,1,2,1,3,3,2,4,4,2,3,4
17261,2,1,2,1,3,3,2,4,4,2,3,4
17262,2,1,2,1,3,3,2,4,4,2,3,4
17263,0,0,0,0,1,4,1,1,5,1,0,6
17264,0,0,5,2,1,6,0,1,3,0,0,0
17265,0,4,3,0,0,1,1,0,6,1,4,1
17266,2,4,3,1,0,1,2,0,6,2,4,1
17267,2,1,2,1,3,3,2,4,4,2,3,4
17268,2,1,2,1,3,3,2,4,4,2,3,4
17269,2,1,2,1,3,3,2,4,4,2,3,4
17270,2,1,2,1,3,3,2,4,4,2,3,4
17271,0,4,0,0,0,4,1,0,5,1,4,6
17272,1,0,5,2,1,6,0,1,3,0,0,0
17273,0,0,5,2,1,6,0,1,3,0,0,0
17274,1,2,5,2,4,6,0,2,3,0,2,0
17275,1,0,5,2,1,6,0,1,3,0,0,0
17276,0,4,0,0,0,4,1,0,5,1,4,6
17277,0,4,4,0,0,0,1,0,1,1,4,3
17278,0,4,3,0,0,1,1,0,6,1,4,1
17279,2,4,3,0,0,1,1,0,6,1,4,1
17280,2,4,3,1,0,1,2,0,6,2,4,1
17281,0,4,3,0,0,0,1,0,1,1,4,3
17282,0,4,0,0,0,4,1,0,5,1,4,6
17283,0,0,0,0,0,4,1,0,5,1,4,6
17284,0,0,0,0,0,4,1,0,5,1,4,6
17285,0,4,3,0,0,1,1,0,6,1,4,1
17286,0,4,0,0,0,4,1,0,5,1,4,6
17287,0,4,3,0,0,1,1,0,6,1,4,1
17288,2,1,3,1,3,1,2,4,6,2,3,1
17289,2,1,3,1,3,1,2,4,6,2,3,1
17290,2,1,3,1,3,1,2,4,6,2,3,1
17291,2,1,3,1,0,1,2,0,6,2,4,1
17292,2,1,3,1,3,1,2,4,6,2,3,1
17293,0,4,4,0,1,0,1,1,1,1,0,3
17294,0,0,5,2,1,6,0,1,3,0,0,0
17295,0,0,0,0,1,0,1,1,1,1,0,3
17296,0,4,4,0,0,0,1,0,1,1,4,3
17297,0,0,4,0,1,0,1,1,1,1,0,3
17298,0,4,4,0,0,0,1,0,1,1,4,3
17299,0,4,4,0,1,0,1,1,1,1,0,3
17300,0,0,5,0,1,6,1,1,3,1,0,0
17301,2,4,3,0,0,1,1,0,6,1,4,1
17302,2,1,3,1,3,1,2,4,6,2,3,1
17303,0,0,0,0,0,4,1,0,5,1,4,6
17304,0,0,0,0,1,4,1,1,5,1,0,6
17305,0,0,0,0,1,4,1,1,5,1,0,6
17306,0,4,0,0,0,4,1,0,5,1,4,6
17307,0,0,0,0,1,4,1,1,5,1,0,6
17308,0,4,4,0,0,0,1,0,1,1,4,3
17309,0,4,4,0,0,0,1,0,1,1,4,3
17310,0,4,0,0,0,4,1,0,5,1,4,6
17311,0,4,0,0,0,4,1,0,5,1,4,6
17312,0,0,0,0,1,4,1,1,5,1,0,6
17313,0,0,5,0,1,6,1,1,3,1,0,0
17314,1,2,5,2,4,6,0,2,3,0,2,0
17315,1,2,1,2,4,2,0,2,2,0,2,5
17316,1,2,1,2,4,2,0,2,2,0,2,5
17317,1,2,1,2,4,2,0,2,2,0,2,5
17318,1,2,1,2,4,2,0,2,2,0,2,5
17319,1,2,1,2,4,2,0,2,2,0,2,5
17320,1,2,1,2,4,2,0,2,2,0,2,5
17321,1,2,1,2,4,2,0,2,2,0,2,5
17322,1,2,1,2,4,2,0,2,2,0,2,5
17323,0,0,5,0,1,6,1,1,3,1,0,0
17324,0,0,0,0,1,4,1,1,5,1,0,6
17325,1,2,1,2,4,2,0,2,2,0,2,5
17326,1,2,5,2,4,6,0,2,3,0,2,0
17327,0,0,0,0,1,4,1,1,5,1,0,6
17328,1,0,5,2,1,6,0,1,3,0,0,0
17329,1,2,1,2,4,2,0,2,2,0,2,5
17330,1,2,1,2,4,2,0,2,2,0,2,5
17331,0,4,4,0,0,0,1,0,1,1,0,3
17332,0,4,4,0,0,0,1,0,1,1,4,3
17333,0,4,0,0,0,4,1,0,5,1,4,6
17334,1,2,5,2,4,6,0,2,3,0,2,0
17335,1,2,5,2,4,6,0,2,3,0,2,0
17336,1,2,1,2,4,2,0,2,2,0,2,5
17337,1,2,1,2,4,2,0,2,2,0,2,5
17338,1,0,5,2,1,6,0,1,3,0,0,0
17339,0,0,0,0,1,4,1,1,5,1,0,6
17340,0,0,0,0,1,4,1,1,5,1,0,6
17341,1,2,5,2,4,2,0,2,2,0,2,5
17342,1,2,5,2,4,6,0,2,3,0,2,0
17343,1,2,5,2,4,2,0,2,2,0,2,5
17344,1,2,1,2,4,2,0,2,2,0,2,5
17345,1,2,1,2,4,2,0,2,2,0,2,5
17346,1,2,1,2,4,2,0,2,2,0,2,5
17347,1,2,1,2,4,2,0,2,2,0,2,5
17348,1,2,5,2,4,2,0,2,2,0,2,5
17349,1,2,1,2,4,2,0,2,2,0,2,5
17350,1,2,5,2,4,6,0,2,3,0,2,0
17351,1,2,1,2,4,2,0,2,2,0,2,5
17352,1,2,5,2,4,2,0,2,2,0,2,5
17353,1,2,5,2,4,6,0,2,3,0,2,0
17354,1,2,1,2,4,2,0,2,2,0,2,5
17355,1,2,1,2,4,2,0,2,2,0,2,5
17356,1,2,1,2,4,2,0,2,2,0,2,5
17357,1,2,1,2,4,2,0,2,2,0,2,5
17358,1,2,1,2,4,2,0,2,2,0,2,5
17359,1,2,1,2,4,2,0,2,2,0,2,5
17360,1,2,1,2,4,2,0,2,2,0,2,5
17361,1,2,1,2,4,2,0,2,2,0,2,5
17362,1,2,1,2,4,2,0,2,2,0,2,5
17363,1,2,1,2,4,2,0,2,2,0,2,5
17364,1,0,5,2,1,6,0,1,3,0,0,0
17365,1,2,1,2,4,2,0,2,2,0,2,5
17366,1,2,1,2,4,2,0,2,2,0,2,5
17367,1,2,1,2,4,2,0,2,2,0,2,5
17368,1,2,1,2,4,2,0,2,2,0,2,5
17369,1,2,1,2,4,2,0,2,2,0,2,5
17370,1,2,1,2,4,2,0,2,2,0,2,5
17371,0,0,5,0,1,6,1,1,3,1,0,0
17372,0,4,0,0,1,4,1,1,5,1,0,6
17373,0,0,5,0,1,6,1,1,3,1,0,0
17374,1,2,5,2,4,6,0,2,3,0,2,0
17375,0,0,5,0,1,6,1,1,3,1,0,0
17376,1,0,5,2,1,6,0,1,3,0,0,0
17377,1,2,1,2,4,2,0,2,2,0,2,5
17378,1,2,1,2,4,2,0,2,2,0,2,5
17379,1,2,1,2,4,2,0,2,2,0,2,5
17380,0,0,0,0,1,4,1,1,5,1,0,6
17381,0,4,0,0,0,4,1,0,5,1,4,6
17382,0,0,0,0,1,4,1,1,5,1,0,6
17383,2,4,3,1,0,1,2,0,6,2,4,1
17384,2,1,2,1,3,1,2,4,6,2,3,1
17385,2,1,2,1,3,3,2,4,4,2,3,4
17386,2,1,2,1,3,3,2,4,4,2,3,4
17387,2,1,2,1,3,3,2,4,4,2,3,4
17388,2,1,3,1,0,1,2,0,6,2,4,1
17389,2,1,2,1,3,3,2,4,4,2,3,4
17390,2,1,2,1,3,3,2,4,4,2,3,4
17391,2,1,2,1,3,3,2,4,4,2,3,4
17392,2,1,2,1,3,3,2,4,4,2,3,4
17393,1,0,5,0,1,4,1,1,5,1,0,6
17394,0,0,0,0,1,6,1,1,3,1,0,0
17395,2,4,3,1,0,1,2,0,6,2,4,1
17396,2,4,3,1,0,1,2,0,6,2,4,1
17397,2,1,2,1,3,3,2,4,4,2,3,4
17398,2,1,2,1,3,3,2,4,4,2,3,4
17399,2,1,2,1,3,3,2,4,4,2,3,4
17400,2,1,3,1,3,3,2,4,4,2,3,4
17401,1,0,5,2,1,6,0,1,3,0,0,0
17402,1,2,1,2,4,2,0,2,2,0,2,5
17403,0,0,5,0,1,6,1,1,3,1,0,0
17404,1,2,5,2,4,6,0,2,3,0,2,0
17405,0,4,4,0,0,0,1,0,1,1,4,3
17406,2,4,4,0,0,0,1,0,1,1,4,3
17407,2,4,4,0,0,0,1,0,1,1,4,3
17408,2,4,3,1,0,1,2,0,6,2,4,1
17409,2,4,3,1,0,1,2,0,6,2,4,1
