Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
11781,0,3,1,1,4,6,0,0,6,0,0,6
11782,0,3,1,1,4,6,0,0,6,0,0,6
11783,0,3,1,1,4,6,0,0,6,0,0,6
11784,0,3,1,1,4,0,0,0,0,0,0,0
11785,0,3,1,1,4,0,0,0,0,0,0,0
11786,0,3,1,1,4,0,0,0,0,0,0,0
11787,0,2,6,1,4,0,0,0,0,0,0,0
11788,0,2,6,1,0,0,0,2,0,0,2,0
11789,0,2,6,1,0,0,0,2,0,0,2,0
11790,0,2,6,1,0,0,0,2,0,0,2,0
11791,0,2,6,1,4,0,0,0,0,0,0,0
11792,0,2,6,1,0,0,0,2,0,0,2,0
11793,0,2,6,1,0,0,0,2,0,0,2,0
11794,0,2,6,1,0,0,0,0,0,0,0,0
11795,0,2,6,1,4,0,0,0,0,0,0,0
11796,0,2,6,1,0,0,0,2,0,0,2,0
11797,0,3,6,1,4,0,0,0,0,0,0,0
11798,0,2,6,1,4,0,0,0,0,0,0,0
11799,0,2,6,1,4,0,0,0,0,0,0,0
11800,0,3,6,1,4,0,0,0,0,0,0,0
11801,0,2,6,1,4,0,0,0,0,0,0,0
11802,0,2,6,1,0,0,0,2,0,0,2,0
11803,0,2,6,1,0,0,0,0,0,0,0,0
11804,0,2,6,1,0,0,0,2,0,0,2,0
11805,0,2,6,1,0,0,0,2,0,0,2,0
11806,2,2,6,2,0,3,2,2,4,2,2,4
11807,2,2,6,2,0,3,2,2,4,2,2,4
11808,0,2,6,1,0,0,0,2,0,0,2,0
11809,0,3,6,1,4,0,0,0,0,0,0,0
11810,0,3,1,1,4,0,0,0,0,0,0,0
11811,0,2,6,1,0,0,0,2,0,0,2,0
11812,2,2,6,2,0,3,2,2,4,2,2,4
11813,0,2,6,1,4,0,0,0,0,0,0,0
11814,0,2,6,1,4,0,0,0,0,0,0,0
11815,0,2,6,1,4,0,0,0,0,0,0,0
11816,0,2,6,1,0,0,0,2,0,0,2,0
11817,2,2,2,2,0,3,2,2,4,2,2,4
11818,2,2,2,2,0,3,2,2,4,2,2,4
11819,2,2,2,2,0,3,2,2,4,2,2,4
11820,2,2,2,2,0,3,2,2,4,2,2,4
11821,2,2,2,2,0,3,2,2,4,2,2,4
11822,2,2,6,1,0,3,0,2,4,0,2,4
11823,0,3,1,1,4,0,0,0,0,0,0,0
11824,0,3,1,1,4,0,0,0,0,0,0,0
11825,0,3,6,1,4,0,0,0,0,0,0,0
11826,0,2,6,1,0,0,0,2,0,0,2,0
11827,2,2,6,1,0,0,0,2,4,0,2,4
11828,0,2,6,1,0,0,0,2,0,0,2,0
11829,0,3,6,1,4,0,0,0,0,0,0,0
11830,0,3,6,1,4,0,0,0,0,0,0,0
11831,0,3,6,1,4,0,0,0,0,0,0,0
11832,0,2,6,1,0,0,0,2,0,0,2,0
11833,0,2,6,1,0,0,0,2,0,0,2,0
11834,0,2,6,1,0,0,0,2,0,0,2,0
11835,0,2,6,1,0,0,0,0,0,0,0,0
11836,0,2,6,1,0,0,0,0,0,0,0,0
11837,0,3,6,1,4,0,0,0,0,0,0,0
11838,0,3,6,1,4,0,0,0,0,0,0,0
11839,2,4,2,2,0,3,2,2,4,2,2,4
11840,2,4,0,2,3,5,2,4,1,2,4,1
11841,1,4,0,2,3,5,2,4,1,2,4,1
11842,2,4,2,2,0,3,2,2,4,2,2,4
11843,2,2,2,2,0,3,2,2,4,2,2,4
11844,2,2,2,2,0,3,2,2,4,2,2,4
11845,2,2,2,2,0,3,2,2,4,2,2,4
11846,2,2,2,2,0,3,2,2,4,2,2,4
11847,0,2,6,1,0,0,0,0,0,0,0,0
11848,0,3,1,1,4,0,0,0,0,0,0,0
11849,0,3,1,1,4,0,0,0,0,0,0,0
11850,0,2,6,1,0,0,0,2,0,0,2,0
11851,0,2,6,1,0,0,0,2,0,0,2,0
11852,0,3,6,1,4,0,0,0,0,0,0,0
11853,0,2,6,1,0,0,0,2,0,0,2,0
11854,2,2,6,1,0,3,0,2,4,0,2,4
11855,0,2,6,1,0,0,0,2,0,0,2,0
11856,0,2,6,1,0,0,0,2,0,0,2,0
11857,0,3,6,1,4,0,0,0,0,0,0,0
11858,0,3,1,1,4,0,0,0,0,0,0,0
11859,0,3,1,1,4,6,0,0,6,0,0,6
11860,0,3,1,1,4,6,0,0,6,0,0,6
11861,0,3,1,1,4,6,0,0,6,0,0,6
11862,0,3,1,1,4,6,0,0,6,0,0,6
11863,0,3,1,1,4,6,0,0,6,0,0,6
11864,0,3,1,1,4,6,0,0,6,0,0,6
11865,0,2,6,1,4,0,0,0,0,0,0,0
11866,2,2,2,2,0,3,2,2,4,2,2,4
11867,2,4,2,2,0,3,2,2,4,2,2,4
11868,2,2,2,2,0,3,2,2,4,2,2,4
11869,0,3,1,1,4,6,0,0,6,0,0,6
11870,0,3,1,1,4,6,0,0,6,0,0,6
11871,0,3,6,1,4,0,0,0,0,0,0,0
11872,0,3,6,1,4,0,0,0,0,0,0,0
11873,0,3,1,1,4,0,0,0,0,0,0,0
11874,0,3,1,1,4,6,0,0,6,0,0,6
11875,0,2,6,1,0,0,0,0,0,0,0,0
11876,0,3,1,1,4,6,0,0,6,0,0,6
11877,0,3,1,1,4,0,0,0,0,0,0,0
11878,0,3,6,1,4,0,0,0,0,0,0,0
11879,0,3,6,1,4,0,0,0,0,0,0,0
11880,0,3,1,1,4,6,0,0,6,0,0,6
11881,0,3,1,1,4,6,0,0,6,0,0,6
11882,0,3,1,1,4,6,0,0,6,0,0,6
11883,0,3,1,1,4,6,0,0,6,0,0,6
11884,0,3,1,1,4,6,0,0,6,0,0,6
11885,0,3,1,1,4,6,0,0,6,0,0,6
11886,0,3,1,1,4,6,0,0,6,0,0,6
11887,0,1,3,1,2,6,0,3,6,0,3,6
11888,0,1,3,1,2,2,0,3,3,0,3,3
11889,0,2,6,2,0,3,0,3,3,0,3,3
11890,0,3,1,1,4,6,0,0,6,0,0,6
11891,0,3,1,1,4,6,0,0,6,0,0,6
11892,0,3,1,1,4,6,0,0,6,0,0,6
11893,0,3,1,1,4,6,0,0,6,0,0,6
11894,0,3,1,1,4,6,0,0,6,0,0,6
11895,0,3,1,1,4,6,0,0,6,0,0,6
11896,0,3,1,1,4,6,0,0,6,0,0,6
11897,0,3,1,1,4,6,0,0,6,0,0,6
11898,0,3,1,1,4,6,0,0,6,0,0,6
11899,0,3,1,1,4,6,0,0,6,0,0,6
11900,0,3,1,1,4,6,0,0,6,0,0,6
11901,0,3,6,1,4,0,0,0,0,0,0,0
11902,0,3,1,1,4,0,0,0,6,0,0,6
11903,0,3,1,1,4,6,0,0,6,0,0,6
11904,0,3,1,1,4,6,0,0,6,0,0,6
11905,0,1,3,1,2,2,0,3,3,0,3,3
11906,2,2,6,2,0,3,2,2,4,2,2,4
11907,2,4,2,2,3,5,2,4,1,2,4,1
11908,2,2,2,2,3,3,2,2,4,2,2,4
11909,2,4,2,2,3,5,2,2,4,2,2,4
11910,2,4,2,2,3,5,2,2,4,2,2,4
11911,2,4,2,2,3,5,2,4,1,2,4,1
11912,2,4,0,2,3,5,2,4,1,2,4,1
11913,2,4,2,2,3,5,2,4,1,2,4,1
11914,2,4,2,2,3,5,2,4,1,2,4,1
11915,2,4,2,2,3,5,2,4,1,2,4,1
11916,2,4,0,2,3,5,2,4,1,2,4,1
11917,2,1,3,2,2,2,2,3,3,2,3,3
11918,2,1,3,2,2,2,2,3,3,2,3,3
11919,2,1,3,2,2,2,2,3,3,2,3,3
11920,2,1,3,2,2,2,2,3,3,2,3,3
11921,2,1,3,2,2,2,2,3,3,2,3,3
11922,2,1,3,2,2,2,2,3,3,2,3,3
11923,2,4,0,2,3,5,2,4,1,2,4,1
11924,2,4,0,2,3,5,2,4,1,2,4,1
11925,2,1,3,2,2,2,2,3,3,2,3,3
11926,2,1,3,2,2,2,2,3,3,2,3,3
11927,2,1,3,2,2,2,2,3,3,2,3,3
11928,2,1,3,2,2,2,2,3,3,2,3,3
11929,2,1,3,2,2,2,2,3,3,2,3,3
11930,2,1,3,2,2,2,2,3,3,2,3,3
11931,2,1,3,2,2,2,2,3,3,2,3,3
11932,2,1,3,2,2,2,2,3,3,2,3,3
11933,2,1,3,2,2,2,2,3,3,2,3,3
11934,2,1,3,2,2,2,2,3,3,2,3,3
11935,0,1,3,2,2,2,2,3,3,2,3,3
11936,0,1,3,2,2,2,2,3,3,2,3,3
11937,0,1,3,2,2,2,2,3,3,2,3,3
11938,0,1,3,2,2,2,2,3,3,2,3,3
11939,0,1,3,2,2,2,0,3,3,0,3,3
11940,0,1,3,2,2,2,0,3,3,0,3,3
11941,0,1,3,1,2,2,0,3,3,0,3,3
11942,0,1,3,1,2,2,0,3,3,0,3,3
11943,0,1,3,2,2,2,2,3,3,2,3,3
11944,2,1,3,2,2,2,2,3,3,2,3,3
11945,2,1,3,2,2,2,2,3,3,2,3,3
11946,2,1,3,2,2,2,2,3,3,2,3,3
11947,2,1,3,2,2,2,2,3,3,2,3,3
11948,2,1,3,2,2,2,2,3,3,2,3,3
11949,2,1,3,2,2,2,2,3,3,2,3,3
11950,2,1,3,2,2,2,2,3,3,2,3,3
11951,2,1,3,2,2,2,2,3,3,2,3,3
11952,2,1,3,2,2,2,2,3,3,2,3,3
11953,2,1,3,2,2,2,2,3,3,2,3,3
11954,0,1,3,2,2,2,2,3,3,2,3,3
11955,0,1,3,1,2,2,0,3,3,0,3,3
11956,0,1,3,1,2,2,0,3,3,0,3,3
11957,2,1,3,2,2,2,2,3,3,2,3,3
11958,2,1,3,2,2,2,2,3,3,2,3,3
11959,2,1,3,2,2,2,2,3,3,2,3,3
11960,2,1,3,2,2,2,2,3,3,2,3,3
11961,0,1,3,2,2,2,0,3,3,0,3,3
11962,0,3,1,1,4,6,0,0,6,0,0,6
11963,0,3,1,1,4,6,0,0,6,0,0,6
11964,0,3,1,1,4,6,0,0,6,0,0,6
11965,0,1,3,1,2,2,0,3,3,0,3,3
11966,2,1,3,2,2,2,2,3,3,2,3,3
11967,2,1,3,2,2,2,2,3,3,2,3,3
11968,2,1,3,2,2,2,2,3,3,2,3,3
11969,0,1,3,1,2,2,0,3,3,0,3,3
11970,0,1,3,1,2,2,0,3,3,0,3,3
11971,0,3,6,1,4,6,0,0,6,0,0,6
11972,0,3,1,1,4,6,0,0,6,0,0,6
11973,0,3,1,1,4,6,0,0,6,0,0,6
11974,0,3,1,1,4,6,0,0,6,0,0,6
11975,0,3,1,1,4,6,0,0,6,0,0,6
11976,0,3,1,1,4,6,0,0,6,0,0,6
11977,2,4,2,2,3,3,2,4,1,2,4,1
11978,0,2,6,1,0,6,0,2,6,0,2,6
11979,0,3,1,1,4,6,0,0,6,0,0,6
11980,0,3,1,1,4,6,0,0,6,0,0,6
11981,0,3,6,1,4,6,0,0,6,0,0,6
11982,0,3,6,1,4,6,0,0,6,0,0,6
11983,0,3,6,1,4,6,0,0,6,0,0,6
11984,0,2,6,2,0,3,2,2,4,2,2,4
11985,0,3,1,1,4,6,0,0,6,0,0,6
11986,0,2,6,1,4,0,0,2,4,0,2,4
11987,2,2,2,2,0,3,2,2,4,2,2,4
11988,2,2,6,1,0,3,0,2,4,0,2,4
11989,0,3,6,1,4,0,0,0,6,0,0,6
11990,0,2,6,1,0,3,0,2,4,0,2,4
11991,0,3,1,1,4,6,0,0,6,0,0,6
11992,0,3,1,1,4,6,0,0,6,0,0,6
11993,0,3,1,1,4,6,0,0,6,0,0,6
11994,0,3,1,1,4,6,0,0,6,0,0,6
11995,0,3,1,1,4,6,0,0,6,0,0,6
11996,0,3,1,1,4,6,0,0,6,0,0,6
11997,0,3,1,1,4,6,0,0,6,0,0,6
11998,0,3,1,1,4,6,0,0,6,0,0,6
11999,0,3,1,1,4,6,0,0,6,0,0,6
12000,0,3,1,1,4,6,0,0,6,0,0,6
12001,0,3,1,1,4,6,0,0,6,0,0,6
12002,0,3,1,1,4,6,0,0,6,0,0,6
12003,0,3,1,1,4,6,0,0,6,0,0,6
12004,0,3,1,1,4,6,0,0,6,0,0,6
12005,0,3,1,1,4,6,0,0,6,0,0,6
12006,0,3,1,1,4,6,0,0,6,0,0,6
12007,0,3,1,1,4,6,0,0,6,0,0,6
12008,0,3,1,1,4,6,0,0,6,0,0,6
12009,0,2,6,1,0,3,0,2,4,0,2,4
12010,2,4,2,2,0,3,2,2,4,2,2,4
12011,2,2,2,2,0,3,2,2,4,2,2,4
12012,0,3,6,1,4,6,0,0,6,0,0,6
12013,0,2,6,1,0,3,0,2,4,0,2,4
12014,2,4,2,2,0,3,2,2,4,2,2,4
12015,2,2,2,2,0,3,2,2,4,2,2,4
12016,0,3,1,1,4,6,0,0,6,0,0,6
12017,0,3,1,1,4,6,0,0,6,0,0,6
12018,0,3,1,1,4,6,0,0,6,0,0,6
12019,0,3,1,1,4,6,0,0,6,0,0,6
12020,0,3,1,1,4,6,0,0,6,0,0,6
12021,0,3,1,1,4,6,0,0,6,0,0,6
12022,0,3,1,1,4,6,0,0,6,0,0,6
12023,0,3,1,1,4,6,0,0,6,0,0,6
12024,0,3,1,1,4,6,0,0,6,0,0,6
12025,0,3,1,1,4,6,0,0,6,0,0,6
12026,0,3,1,1,4,6,0,0,6,0,0,6
12027,0,3,1,1,4,0,0,0,0,0,0,0
12028,0,3,1,1,4,0,0,0,0,0,0,0
12029,0,3,1,1,4,0,0,0,0,0,0,0
12030,0,3,6,1,4,0,0,0,0,0,0,0
12031,0,3,6,1,4,0,0,0,0,0,0,0
12032,2,2,6,1,0,0,0,2,0,0,2,0
12033,0,2,6,1,0,3,0,2,4,0,2,4
12034,0,2,6,1,0,0,0,2,0,0,2,0
12035,0,3,6,1,4,0,0,0,0,0,0,0
12036,0,3,1,1,4,0,0,0,0,0,0,0
12037,0,3,6,1,4,0,0,0,0,0,0,0
12038,0,3,6,1,4,0,0,0,0,0,0,0
12039,0,2,6,1,4,0,0,0,0,0,0,0
12040,0,2,6,1,0,0,0,2,0,0,2,0
12041,0,2,6,1,0,0,0,0,0,0,0,0
12042,0,2,6,1,0,0,0,2,0,0,2,0
12043,0,2,6,1,0,0,0,2,0,0,2,0
12044,0,2,6,1,0,0,0,2,0,0,2,0
12045,0,2,6,1,4,0,0,0,0,0,0,0
12046,0,2,6,1,4,0,0,0,0,0,0,0
12047,0,3,6,1,4,0,0,0,0,0,0,0
12048,0,3,6,1,4,0,0,0,0,0,0,0
12049,0,3,1,1,4,0,0,0,0,0,0,0
12050,0,2,6,1,4,0,0,0,0,0,0,0
12051,0,2,6,1,4,0,0,0,0,0,0,0
12052,0,3,6,1,4,0,0,0,0,0,0,0
12053,0,3,6,1,4,0,0,0,0,0,0,0
12054,0,3,6,1,4,0,0,0,0,0,0,0
12055,0,3,6,1,4,0,0,0,0,0,0,0
12056,0,3,1,1,4,0,0,0,0,0,0,0
12057,0,2,6,1,0,0,0,0,0,0,0,0
12058,0,2,6,1,4,0,0,0,0,0,0,0
12059,2,2,6,1,0,3,0,2,4,0,2,4
12060,0,2,6,1,0,3,0,2,4,0,2,4
12061,0,3,6,1,4,0,0,0,0,0,0,0
12062,0,3,6,1,4,0,0,0,0,0,0,0
12063,0,2,6,1,4,0,0,0,0,0,0,0
12064,0,2,6,1,4,0,0,0,0,0,0,0
12065,0,3,1,1,4,0,0,0,0,0,0,0
12066,0,3,1,1,4,0,0,0,0,0,0,0
12067,0,3,6,1,4,0,0,0,0,0,0,0
12068,0,2,6,1,4,0,0,0,0,0,0,0
12069,0,2,6,1,0,0,0,2,0,0,2,0
12070,0,2,6,1,4,0,0,0,0,0,0,0
12071,0,3,6,1,4,0,0,0,0,0,0,0
12072,0,3,1,1,4,0,0,0,0,0,0,0
12073,0,3,1,1,4,0,0,0,0,0,0,0
12074,0,3,6,1,4,0,0,0,0,0,0,0
12075,0,2,6,1,0,0,0,2,0,0,2,0
12076,0,2,6,1,4,0,0,0,0,0,0,0
12077,0,2,6,1,0,0,0,0,0,0,0,0
12078,0,2,6,1,0,0,0,2,0,0,2,0
12079,0,2,6,1,4,0,0,0,0,0,0,0
12080,0,3,6,1,4,0,0,0,0,0,0,0
12081,0,2,6,1,4,0,0,0,0,0,0,0
12082,2,2,6,2,0,3,0,2,4,0,2,4
12083,0,2,6,1,0,0,0,2,0,0,2,0
12084,2,4,2,2,0,3,2,2,4,2,2,4
12085,2,4,2,2,3,3,2,4,4,2,4,4
12086,2,4,2,2,3,3,2,4,4,2,4,4
12087,2,2,2,2,0,3,2,2,4,2,2,4
12088,0,2,6,1,0,0,0,2,0,0,2,0
12089,0,2,6,1,0,3,0,2,4,0,2,4
12090,0,2,6,1,0,3,0,2,4,0,2,4
12091,0,3,6,1,4,0,0,0,0,0,0,0
12092,0,3,6,1,4,0,0,0,0,0,0,0
12093,0,2,6,1,4,0,0,0,0,0,0,0
12094,0,2,6,1,0,0,0,2,0,0,2,0
12095,0,3,1,1,4,0,0,0,0,0,0,0
12096,0,3,1,1,4,6,0,0,6,0,0,6
12097,0,3,1,1,4,0,0,0,0,0,0,0
12098,0,2,6,1,4,0,0,0,0,0,0,0
12099,0,2,6,1,0,0,0,2,0,0,2,0
12100,0,2,6,1,0,0,0,0,0,0,0,0
12101,0,2,6,1,0,0,0,0,0,0,0,0
12102,0,3,1,1,4,6,0,0,6,0,0,6
12103,0,3,1,1,4,6,0,0,6,0,0,6
12104,0,3,1,1,4,6,0,0,6,0,0,6
12105,0,3,1,1,4,6,0,0,6,0,0,6
12106,0,3,1,1,4,6,0,0,6,0,0,6
12107,0,3,1,1,4,0,0,0,0,0,0,0
12108,2,2,6,2,0,3,2,2,4,2,2,4
12109,2,4,2,2,3,3,2,4,4,2,4,4
12110,2,2,2,2,0,3,2,2,4,2,2,4
12111,2,2,2,2,0,3,2,2,4,2,2,4
12112,0,3,1,1,4,6,0,0,6,0,0,6
12113,0,3,1,1,4,6,0,0,6,0,0,6
12114,0,3,1,1,4,6,0,0,6,0,0,6
12115,0,3,1,1,4,0,0,0,0,0,0,0
12116,0,3,1,1,4,0,0,0,0,0,0,0
12117,0,3,1,1,4,6,0,0,6,0,0,6
12118,0,3,1,1,4,6,0,0,6,0,0,6
12119,0,3,1,1,4,6,0,0,6,0,0,6
12120,0,2,6,1,0,0,0,2,0,0,2,0
12121,0,3,1,1,4,0,0,0,0,0,0,0
12122,0,3,1,1,4,6,0,0,6,0,0,6
12123,0,3,1,1,4,6,0,0,6,0,0,6
12124,0,3,1,1,4,6,0,0,6,0,0,6
12125,0,3,1,1,4,6,0,0,6,0,0,6
12126,0,1,3,1,2,2,0,3,3,0,3,3
12127,0,1,3,2,2,2,0,3,3,0,3,3
12128,0,3,1,1,2,6,0,3,6,0,3,6
12129,0,3,1,1,4,6,0,0,6,0,0,6
12130,0,3,1,1,4,6,0,0,6,0,0,6
12131,0,1,3,1,2,6,0,3,6,0,3,6
12132,0,2,6,1,2,2,0,3,6,0,3,6
12133,0,2,6,1,0,6,0,0,6,0,0,6
12134,0,3,1,1,4,6,0,0,6,0,0,6
12135,0,3,1,1,4,6,0,0,6,0,0,6
12136,0,3,1,1,4,6,0,0,6,0,0,6
12137,0,3,1,1,4,0,0,0,6,0,0,6
12138,0,3,1,1,4,0,0,0,0,0,0,0
12139,0,3,1,1,4,0,0,0,0,0,0,0
12140,0,3,1,1,4,0,0,0,0,0,0,0
12141,0,3,1,1,4,6,0,0,6,0,0,6
12142,0,3,1,1,4,6,0,0,6,0,0,6
12143,0,3,1,1,4,6,0,0,6,0,0,6
12144,0,3,1,1,4,6,0,0,6,0,0,6
12145,0,3,1,1,4,6,0,0,6,0,0,6
12146,0,3,1,1,4,6,0,0,6,0,0,6
12147,0,1,3,1,2,6,0,3,6,0,3,6
12148,2,1,3,2,2,2,2,3,3,2,3,3
12149,2,2,3,2,0,3,2,2,4,2,2,4
12150,2,2,2,2,0,3,2,2,4,2,2,4
12151,2,4,2,2,3,5,2,2,4,2,2,4
12152,2,4,2,2,3,5,2,4,1,2,4,1
12153,2,4,0,2,3,5,2,4,1,2,4,1
12154,2,4,0,2,3,5,2,4,1,2,4,1
12155,2,4,0,2,3,5,2,4,1,2,4,1
12156,2,4,2,2,3,5,2,4,1,2,4,1
12157,2,4,2,2,3,5,2,4,1,2,4,1
12158,2,4,2,2,3,5,2,4,1,2,4,1
12159,2,4,0,2,3,5,2,4,1,2,4,1
12160,2,1,3,2,2,2,2,3,3,2,3,3
12161,2,1,3,2,2,2,2,3,3,2,3,3
12162,2,1,3,2,2,2,2,3,3,2,3,3
12163,2,1,3,2,2,2,2,3,3,2,3,3
12164,2,1,3,2,2,2,2,3,3,2,3,3
12165,2,1,3,2,2,2,2,3,3,2,3,3
12166,2,1,3,2,2,2,2,3,3,2,3,3
12167,2,1,3,2,2,2,2,3,3,2,3,3
12168,2,1,3,2,2,2,2,3,3,2,3,3
12169,2,1,3,2,2,2,2,3,3,2,3,3
12170,2,1,3,2,2,2,2,3,3,2,3,3
12171,2,1,3,2,2,2,2,3,3,2,3,3
12172,2,1,3,2,2,2,2,3,3,2,3,3
12173,2,1,3,2,2,2,2,3,3,2,3,3
12174,0,1,3,2,2,2,2,3,3,2,3,3
12175,0,1,3,2,2,2,0,3,3,0,3,3
12176,0,1,3,2,2,2,2,3,3,2,3,3
12177,2,1,3,2,2,2,2,3,3,2,3,3
12178,2,1,3,2,2,2,2,3,3,2,3,3
12179,2,1,3,2,2,2,2,3,3,2,3,3
12180,2,1,3,2,2,2,2,3,3,2,3,3
12181,0,1,3,2,2,2,2,3,3,2,3,3
12182,0,1,3,2,2,2,0,3,3,0,3,3
12183,0,1,3,1,2,2,0,3,3,0,3,3
12184,0,1,3,1,2,2,0,3,3,0,3,3
12185,0,1,3,1,2,2,0,3,3,0,3,3
12186,2,1,3,2,2,2,2,3,3,2,3,3
12187,2,1,3,2,2,2,2,3,3,2,3,3
12188,2,1,3,2,2,2,2,3,3,2,3,3
12189,2,1,3,2,2,2,2,3,3,2,3,3
12190,2,1,3,2,2,2,2,3,3,2,3,3
12191,2,1,3,2,2,2,2,3,3,2,3,3
12192,2,1,3,2,2,2,2,3,3,2,3,3
12193,2,1,3,2,2,2,2,3,3,2,3,3
12194,2,1,3,2,2,2,2,3,3,2,3,3
12195,0,1,3,2,2,2,2,3,3,2,3,3
12196,2,1,3,2,2,2,2,3,3,2,3,3
12197,0,1,3,2,2,2,2,3,3,2,3,3
12198,0,1,3,1,2,2,0,3,3,0,3,3
12199,0,1,3,1,2,2,0,3,3,0,3,3
12200,0,1,3,1,2,2,0,3,3,0,3,3
12201,0,1,3,1,2,2,0,3,3,0,3,3
12202,0,1,3,1,2,2,0,3,3,0,3,3
12203,2,1,3,2,2,2,2,3,3,2,3,3
12204,2,1,3,2,2,2,2,3,3,2,3,3
12205,0,1,3,1,2,2,0,3,3,0,3,3
12206,0,3,1,1,4,6,0,0,6,0,0,6
12207,0,3,1,1,4,6,0,0,6,0,0,6
12208,0,3,1,1,4,6,0,0,6,0,0,6
12209,0,1,3,2,2,2,0,3,3,0,3,3
12210,2,1,3,2,2,2,2,3,3,2,3,3
12211,0,1,3,1,2,2,0,3,3,0,3,3
12212,0,1,3,1,2,2,0,3,3,0,3,3
12213,0,1,3,2,2,2,0,3,3,0,3,3
12214,0,1,3,2,2,2,0,3,3,0,3,3
12215,0,1,3,1,2,2,0,3,3,0,3,3
12216,0,3,1,1,4,6,0,0,6,0,0,6
12217,0,3,1,1,4,6,0,0,6,0,0,6
12218,0,3,1,1,4,6,0,0,6,0,0,6
12219,0,3,1,1,4,6,0,0,6,0,0,6
12220,2,4,2,2,3,5,2,4,1,2,4,1
12221,2,2,2,2,0,3,2,2,4,2,2,4
12222,0,2,6,1,0,0,0,2,4,0,2,4
12223,0,3,1,1,4,6,0,0,6,0,0,6
12224,0,2,6,1,0,6,0,2,6,0,2,6
12225,0,3,1,1,4,6,0,0,6,0,0,6
12226,0,3,1,1,4,6,0,0,6,0,0,6
12227,0,3,1,1,4,6,0,0,6,0,0,6
12228,0,2,6,1,0,6,0,2,6,0,2,6
12229,0,2,6,1,0,6,0,2,4,0,2,4
12230,0,3,6,1,4,6,0,0,6,0,0,6
12231,0,3,1,1,4,6,0,0,6,0,0,6
12232,0,3,1,1,4,6,0,0,6,0,0,6
12233,0,3,1,1,4,6,0,0,6,0,0,6
12234,0,3,1,1,4,6,0,0,6,0,0,6
12235,0,3,1,1,4,6,0,0,6,0,0,6
12236,0,3,1,1,4,6,0,0,6,0,0,6
12237,0,3,1,1,4,6,0,0,6,0,0,6
12238,0,3,1,1,4,6,0,0,6,0,0,6
12239,0,3,1,1,4,6,0,0,6,0,0,6
12240,0,3,1,1,4,6,0,0,6,0,0,6
12241,0,3,1,1,4,6,0,0,6,0,0,6
12242,0,3,1,1,4,6,0,0,6,0,0,6
12243,0,3,1,1,4,6,0,0,6,0,0,6
12244,0,3,1,1,4,6,0,0,6,0,0,6
12245,0,3,1,1,4,6,0,0,6,0,0,6
12246,0,3,1,1,4,0,0,0,0,0,0,0
12247,0,3,1,1,4,0,0,0,0,0,0,0
12248,0,3,1,1,4,6,0,0,0,0,0,0
12249,0,3,1,1,4,6,0,0,6,0,0,6
12250,0,3,1,1,4,6,0,0,6,0,0,6
12251,0,3,1,1,4,6,0,0,6,0,0,6
12252,0,3,1,1,4,6,0,0,6,0,0,6
12253,0,3,1,1,4,6,0,0,6,0,0,6
12254,0,3,1,1,4,6,0,0,6,0,0,6
12255,0,3,1,1,4,6,0,0,6,0,0,6
12256,0,3,1,1,4,6,0,0,6,0,0,6
12257,0,3,1,1,4,6,0,0,6,0,0,6
12258,0,3,1,1,4,6,0,0,6,0,0,6
12259,0,3,6,1,4,6,0,0,6,0,0,6
12260,0,3,1,1,4,6,0,0,6,0,0,6
12261,0,3,1,1,4,6,0,0,6,0,0,6
12262,0,3,1,1,4,6,0,0,6,0,0,6
12263,0,3,1,1,4,6,0,0,6,0,0,6
12264,0,3,1,1,4,6,0,0,6,0,0,6
12265,0,3,1,1,4,6,0,0,6,0,0,6
12266,0,3,1,1,4,6,0,0,6,0,0,6
12267,0,3,1,1,4,6,0,0,6,0,0,6
12268,0,3,1,1,4,6,0,0,6,0,0,6
12269,0,3,1,1,4,6,0,0,6,0,0,6
12270,0,3,1,1,4,6,0,0,6,0,0,6
12271,0,3,1,1,4,6,0,0,6,0,0,6
12272,0,3,1,1,4,6,0,0,6,0,0,6
12273,0,3,1,1,4,0,0,0,0,0,0,0
12274,0,3,1,1,4,0,0,0,0,0,0,0
12275,0,3,6,1,4,0,0,0,0,0,0,0
12276,0,3,6,1,4,0,0,0,0,0,0,0
12277,0,2,6,1,4,0,0,0,0,0,0,0
12278,0,2,6,1,0,0,0,2,0,0,2,0
12279,0,2,6,1,0,0,0,2,0,0,2,0
12280,0,3,6,1,4,0,0,0,0,0,0,0
12281,0,3,6,1,4,0,0,0,0,0,0,0
12282,0,2,6,1,0,0,0,2,0,0,2,0
12283,0,2,6,1,0,0,0,2,0,0,2,0
12284,0,2,6,1,0,0,0,2,0,0,2,0
12285,0,2,6,1,4,0,0,0,0,0,0,0
12286,0,2,6,1,0,0,0,2,0,0,2,0
12287,0,2,6,1,0,0,0,0,0,0,0,0
12288,0,3,6,1,4,0,0,0,0,0,0,0
12289,0,2,6,1,4,0,0,0,0,0,0,0
12290,0,2,6,1,4,0,0,0,0,0,0,0
12291,0,2,6,1,4,0,0,0,0,0,0,0
12292,0,2,6,1,4,0,0,0,0,0,0,0
12293,0,2,6,1,0,0,0,0,0,0,0,0
12294,0,2,6,1,0,0,0,2,0,0,2,0
12295,0,2,6,1,0,0,0,2,0,0,2,0
