Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
16058,1,3,3,0,2,5,1,0,3,1,3,6
16059,1,4,2,2,3,2,1,4,4,1,1,3
16060,1,4,2,2,3,2,1,4,4,1,1,3
16061,1,4,2,2,3,2,1,4,4,1,1,3
16062,1,4,2,2,3,2,1,4,4,1,1,3
16063,1,4,2,2,3,2,1,4,4,1,1,3
16064,1,4,2,2,3,2,1,4,4,1,1,3
16065,1,4,2,2,3,2,1,4,4,1,1,3
16066,1,3,2,2,3,2,1,1,4,1,4,3
16067,1,4,2,0,2,4,1,4,0,1,1,3
16068,1,3,4,2,3,2,1,1,4,1,4,3
16069,2,2,4,2,4,6,2,1,4,2,4,3
16070,2,2,4,2,4,6,2,3,2,2,2,2
16071,1,3,2,2,3,2,2,4,4,1,1,3
16072,1,3,2,2,3,2,1,4,4,1,1,3
16073,1,3,2,2,3,2,1,4,4,1,1,3
16074,0,1,1,1,1,1,0,2,1,0,0,1
16075,0,1,1,1,1,1,0,2,1,0,0,1
16076,0,1,1,1,1,1,0,2,1,0,0,1
16077,0,1,1,1,1,1,0,2,1,0,0,1
16078,0,1,1,1,1,1,0,2,1,0,0,1
16079,0,1,1,1,1,1,0,2,1,0,0,1
16080,0,1,1,1,1,1,0,2,1,0,0,1
16081,0,1,1,1,1,1,0,2,1,0,0,1
16082,0,1,1,1,1,1,0,2,1,0,0,1
16083,0,1,1,1,1,1,0,2,1,0,0,1
16084,0,1,1,1,1,1,0,2,1,0,0,1
16085,0,1,1,1,1,1,0,2,1,0,0,1
16086,0,1,1,1,1,1,0,2,1,0,0,1
16087,0,1,1,1,1,1,0,2,1,0,0,1
16088,0,1,1,1,1,1,0,2,1,0,0,1
16089,0,1,1,1,1,1,0,2,1,0,0,1
16090,0,1,1,1,1,1,0,2,1,0,0,1
16091,0,1,1,1,1,1,0,2,1,0,0,1
16092,0,1,1,1,1,1,0,2,1,0,0,1
16093,0,1,1,1,1,1,0,2,1,0,0,1
16094,0,1,1,1,1,1,0,2,1,0,0,1
16095,0,1,1,1,1,1,0,2,1,0,0,1
16096,0,1,1,1,1,1,0,2,1,0,0,1
16097,0,1,1,1,1,1,0,2,1,0,0,1
16098,0,1,1,1,1,1,0,2,1,0,0,1
16099,0,1,1,1,1,1,0,2,1,0,0,1
16100,0,1,1,1,1,1,0,2,1,0,0,1
16101,0,1,1,1,1,1,0,2,1,0,0,1
16102,0,1,1,1,1,1,0,2,1,0,0,1
16103,0,1,1,1,1,1,0,2,1,0,0,1
16104,0,1,1,1,1,1,0,2,1,0,0,1
16105,0,1,1,1,1,1,0,2,1,0,0,1
16106,0,1,1,1,1,1,0,2,1,0,0,1
16107,0,1,1,1,1,1,0,2,1,0,0,1
16108,0,1,1,1,1,1,0,2,1,0,0,1
16109,0,1,1,1,1,1,0,2,1,0,0,1
16110,0,1,1,1,1,1,0,2,1,0,0,1
16111,1,0,5,0,2,4,1,4,0,1,1,4
16112,2,3,4,2,0,4,2,3,2,2,2,2
16113,1,3,4,2,0,4,2,3,2,2,2,2
16114,2,3,4,2,0,4,2,3,2,2,2,2
16115,2,2,6,2,4,6,2,3,2,2,2,2
16116,2,2,6,2,4,6,2,3,2,2,2,2
16117,2,3,4,2,0,4,2,3,2,2,2,2
16118,1,3,3,2,0,4,2,1,0,2,4,4
16119,1,4,2,2,3,2,1,4,4,1,1,3
16120,1,4,2,2,3,2,1,4,4,1,1,3
16121,1,4,2,2,3,2,1,4,4,1,1,3
16122,1,4,2,2,3,2,1,4,4,1,1,3
16123,1,4,2,2,3,2,1,4,4,1,1,3
16124,1,4,2,2,3,2,1,4,4,1,1,3
16125,1,4,2,2,0,4,1,4,0,1,1,4
16126,1,4,0,0,2,0,1,4,5,1,1,5
16127,1,4,0,0,2,0,1,4,5,1,1,5
16128,1,4,0,0,2,0,1,4,5,1,1,5
16129,1,4,0,0,2,0,1,4,5,1,1,5
16130,1,4,0,0,2,0,1,4,5,1,1,5
16131,1,4,0,0,2,0,1,4,5,1,1,5
16132,1,4,0,0,2,0,1,4,5,1,1,5
16133,1,4,0,0,2,0,1,4,5,1,1,5
16134,1,4,0,0,2,0,1,4,5,1,1,5
16135,1,4,0,0,2,0,1,4,5,1,1,5
16136,1,4,0,0,2,0,1,4,5,1,1,5
16137,1,4,0,0,2,0,1,4,5,1,1,5
16138,1,4,0,0,2,0,1,4,5,1,1,5
16139,1,4,0,0,2,0,1,4,5,1,1,5
16140,1,4,4,0,2,3,1,4,5,1,1,5
16141,2,2,6,2,4,6,2,3,2,2,2,2
16142,1,4,0,0,2,0,1,4,5,1,1,5
16143,1,4,0,0,2,0,1,4,5,1,1,5
16144,1,4,2,0,0,4,1,4,0,1,1,4
16145,1,4,2,2,0,4,2,1,0,2,4,4
16146,1,4,0,0,2,0,1,4,5,1,1,5
16147,1,4,0,0,2,0,1,4,5,1,1,5
16148,1,4,0,0,2,0,1,4,5,1,1,5
16149,1,4,0,0,2,0,1,4,5,1,1,5
16150,1,4,0,0,2,0,1,4,5,1,1,5
16151,1,3,4,2,0,4,2,1,0,2,4,4
16152,1,4,3,0,2,5,1,0,3,1,3,6
16153,1,0,5,0,2,5,1,0,3,1,3,6
16154,1,0,5,0,2,5,1,0,3,1,3,6
16155,1,0,5,0,2,5,1,0,3,1,3,6
16156,1,0,5,0,2,5,1,0,3,1,3,6
16157,1,0,5,0,2,5,1,0,3,1,3,6
16158,1,0,5,0,2,5,1,0,3,1,3,6
16159,1,0,5,0,2,5,1,0,3,1,3,6
16160,1,3,3,0,2,5,1,0,3,1,4,4
16161,1,4,2,2,3,2,1,4,4,1,1,3
16162,1,4,2,2,3,2,1,4,4,1,1,3
16163,1,4,2,2,3,2,1,4,4,1,1,3
16164,1,4,2,2,3,2,1,4,4,1,1,3
16165,1,4,2,2,3,2,1,4,4,1,1,3
16166,1,4,2,2,3,2,1,4,4,1,1,3
16167,1,3,2,2,3,2,1,4,4,1,1,3
16168,1,3,3,0,0,4,1,1,0,1,1,4
16169,1,3,2,2,3,2,1,4,4,1,1,3
16170,1,4,2,2,3,2,1,4,4,1,1,3
16171,2,2,4,2,4,6,2,3,2,2,2,2
16172,2,2,4,2,4,6,2,1,0,2,4,4
16173,1,3,2,2,3,2,2,4,4,1,1,3
16174,1,3,2,2,3,2,2,4,4,2,1,3
16175,1,3,2,2,3,2,2,4,4,1,1,3
16176,0,1,1,1,1,1,0,2,1,0,0,1
16177,0,1,1,1,1,1,0,2,1,0,0,1
16178,0,1,1,1,1,1,0,2,1,0,0,1
16179,0,1,1,1,1,1,0,2,1,0,0,1
16180,0,1,1,1,1,1,0,2,1,0,0,1
16181,0,1,1,1,1,1,0,2,1,0,0,1
16182,0,1,1,1,1,1,0,2,1,0,0,1
16183,0,1,1,1,1,1,0,2,1,0,0,1
16184,0,1,1,1,1,1,0,2,1,0,0,1
16185,0,1,1,1,1,1,0,2,1,0,0,1
16186,0,1,1,1,1,1,0,2,1,0,0,1
16187,0,1,1,1,1,1,0,2,1,0,0,1
16188,0,1,1,1,1,1,0,2,1,0,0,1
16189,0,1,1,1,1,1,0,2,1,0,0,1
16190,0,1,1,1,1,1,0,2,1,0,0,1
16191,0,1,1,1,1,1,0,2,1,0,0,1
16192,0,1,1,1,1,1,0,2,1,0,0,1
16193,0,1,1,1,1,1,0,2,1,0,0,1
16194,0,1,1,1,1,1,0,2,1,0,0,1
16195,0,1,1,1,1,1,0,2,1,0,0,1
16196,0,1,1,1,1,1,0,2,1,0,0,1
16197,0,1,1,1,1,1,0,2,1,0,0,1
16198,0,1,1,1,1,1,0,2,1,0,0,1
16199,0,1,1,1,1,1,0,2,1,0,0,1
16200,0,1,1,1,1,1,0,2,1,0,0,1
16201,0,1,1,1,1,1,0,2,1,0,0,1
16202,0,1,1,1,1,1,0,2,1,0,0,1
16203,0,1,1,1,1,1,0,2,1,0,0,1
16204,0,1,1,1,1,1,0,2,1,0,0,1
16205,0,1,1,1,1,1,0,2,1,0,0,1
16206,0,1,1,1,1,1,0,2,1,0,0,1
16207,0,1,1,1,1,1,0,2,1,0,0,1
16208,0,1,1,1,1,1,0,2,1,0,0,1
16209,0,1,1,1,1,1,0,2,1,0,0,1
16210,0,1,1,1,1,1,0,2,1,0,0,1
16211,0,1,1,1,1,1,0,2,1,0,0,1
16212,0,1,1,1,1,1,0,2,1,0,0,1
16213,0,1,1,1,1,1,0,2,1,0,0,1
16214,0,1,1,1,1,1,0,2,1,0,0,1
16215,0,1,1,1,1,1,0,2,1,0,0,1
16216,0,1,1,1,1,1,0,2,1,0,0,1
16217,0,1,1,1,1,1,0,2,1,0,0,1
16218,0,1,1,1,1,1,0,2,1,0,0,1
16219,0,1,1,1,1,1,0,2,1,0,0,1
16220,0,1,1,1,1,1,0,2,1,0,0,1
16221,0,1,1,1,1,1,0,2,1,0,0,1
16222,0,1,1,1,1,1,0,2,1,0,0,1
16223,1,4,0,0,2,0,1,4,5,1,1,5
16224,1,3,4,2,0,4,2,1,0,2,4,4
16225,1,3,3,2,0,4,2,1,0,2,4,4
16226,1,3,3,2,0,4,2,1,0,2,4,4
16227,1,3,3,2,0,4,2,1,0,2,4,4
16228,1,3,3,2,0,4,2,1,0,2,4,4
16229,1,3,4,2,0,4,2,3,2,2,2,2
16230,1,3,3,2,0,4,2,1,0,2,4,4
16231,1,3,3,2,0,4,1,1,0,1,4,4
16232,1,4,2,2,3,2,1,4,4,1,1,3
16233,1,4,2,2,3,2,1,4,4,1,1,3
16234,1,4,2,2,3,2,1,4,4,1,1,3
16235,1,4,2,2,3,2,1,4,4,1,1,3
16236,1,4,2,2,3,2,1,4,4,1,1,3
16237,1,3,2,2,0,4,2,1,0,2,4,4
16238,2,2,4,2,4,6,2,3,2,2,2,2
16239,1,4,0,0,2,0,1,4,5,1,1,5
16240,1,4,0,0,2,0,1,4,5,1,1,5
16241,1,4,0,0,2,0,1,4,5,1,1,5
16242,1,4,0,0,2,0,1,4,5,1,1,5
16243,1,4,0,0,2,0,1,4,5,1,1,5
16244,1,4,0,0,2,0,1,4,5,1,1,5
16245,1,4,0,0,2,0,1,4,5,1,1,5
16246,1,4,0,0,2,0,1,4,5,1,1,5
16247,1,4,0,0,2,0,1,4,5,1,1,5
16248,1,4,0,0,2,0,1,4,5,1,1,5
16249,1,4,0,0,2,0,1,4,5,1,1,5
16250,1,4,0,0,2,0,1,4,5,1,1,5
16251,1,4,0,0,2,0,1,4,5,1,1,5
16252,1,4,0,0,2,0,1,4,5,1,1,5
16253,1,4,0,0,2,0,1,4,5,1,1,5
16254,1,4,0,0,2,0,1,4,5,1,1,5
16255,1,4,0,0,2,0,1,4,5,1,1,5
16256,1,4,0,0,2,0,1,4,5,1,1,5
16257,1,4,0,0,2,0,1,4,5,1,1,5
16258,1,4,2,0,0,4,1,4,0,1,1,4
16259,1,4,0,0,2,0,1,4,5,1,1,5
16260,1,4,0,0,2,0,1,4,5,1,1,5
16261,1,4,0,0,2,0,1,4,5,1,1,5
16262,1,4,0,0,2,0,1,4,5,1,1,5
16263,1,4,0,0,2,0,1,4,5,1,1,5
16264,1,4,0,0,2,0,1,4,5,1,1,5
16265,1,0,5,0,2,5,1,0,3,1,3,6
16266,1,0,5,0,2,5,1,0,3,1,3,6
16267,1,0,5,0,2,5,1,0,3,1,3,6
16268,1,0,5,0,2,5,1,0,3,1,3,6
16269,1,0,5,0,2,5,1,0,3,1,3,6
16270,1,0,5,0,2,5,1,0,3,1,3,6
16271,1,0,5,0,2,5,1,0,3,1,3,6
16272,1,0,5,0,2,5,1,0,3,1,3,6
16273,1,0,5,0,2,5,1,0,3,1,3,6
16274,1,0,3,0,2,5,1,0,3,1,3,6
16275,1,4,2,2,3,2,1,4,4,1,1,3
16276,1,4,2,2,3,2,1,4,4,1,1,3
16277,1,4,2,2,3,2,1,4,4,1,1,3
16278,1,4,2,2,3,2,1,4,4,1,1,3
16279,1,4,2,2,3,2,1,4,4,1,1,3
16280,1,4,2,2,3,2,1,4,4,1,1,3
16281,1,3,3,2,0,4,1,1,0,1,4,4
16282,1,3,2,2,3,2,1,4,4,1,1,3
16283,1,4,2,2,3,2,1,4,4,1,1,3
16284,1,4,2,2,3,2,1,4,4,1,1,3
16285,2,3,4,2,0,2,2,1,0,2,4,4
16286,2,2,4,2,0,4,2,1,0,2,4,4
16287,1,3,2,2,3,2,2,1,4,2,1,3
16288,1,3,2,2,3,2,2,4,4,2,1,3
16289,1,3,2,2,3,2,1,4,4,1,1,3
16290,0,1,1,1,1,1,0,2,1,0,0,1
16291,0,1,1,1,1,1,0,2,1,0,0,1
16292,0,1,1,1,1,1,0,2,1,0,0,1
16293,0,1,1,1,1,1,0,2,1,0,0,1
16294,0,1,1,1,1,1,0,2,1,0,0,1
16295,0,1,1,1,1,1,0,2,1,0,0,1
16296,0,1,1,1,1,1,0,2,1,0,0,1
16297,0,1,1,1,1,1,0,2,1,0,0,1
16298,0,1,1,1,1,1,0,2,1,0,0,1
16299,0,1,1,1,1,1,0,2,1,0,0,1
16300,0,1,1,1,1,1,0,2,1,0,0,1
16301,0,1,1,1,1,1,0,2,1,0,0,1
16302,0,1,1,1,1,1,0,2,1,0,0,1
16303,0,1,1,1,1,1,0,2,1,0,0,1
16304,0,1,1,1,1,1,0,2,1,0,0,1
16305,0,1,1,1,1,1,0,2,1,0,0,1
16306,0,1,1,1,1,1,0,2,1,0,0,1
16307,0,1,1,1,1,1,0,2,1,0,0,1
16308,0,1,1,1,1,1,0,2,1,0,0,1
16309,0,1,1,1,1,1,0,2,1,0,0,1
16310,0,1,1,1,1,1,0,2,1,0,0,1
16311,0,1,1,1,1,1,0,2,1,0,0,1
16312,0,1,1,1,1,1,0,2,1,0,0,1
16313,0,1,1,1,1,1,0,2,1,0,0,1
16314,0,1,1,1,1,1,0,2,1,0,0,1
16315,0,1,1,1,1,1,0,2,1,0,0,1
16316,0,1,1,1,1,1,0,2,1,0,0,1
16317,0,1,1,1,1,1,0,2,1,0,0,1
16318,0,1,1,1,1,1,0,2,1,0,0,1
16319,0,1,1,1,1,1,0,2,1,0,0,1
16320,0,1,1,1,1,1,0,2,1,0,0,1
16321,0,1,1,1,1,1,0,2,1,0,0,1
16322,0,1,1,1,1,1,0,2,1,0,0,1
16323,0,1,1,1,1,1,0,2,1,0,0,1
16324,0,1,1,1,1,1,0,2,1,0,0,1
16325,0,1,1,1,1,1,0,2,1,0,0,1
16326,0,1,1,1,1,1,0,2,1,0,0,1
16327,0,1,1,1,1,1,0,2,1,0,0,1
16328,0,1,1,1,1,1,0,2,1,0,0,1
16329,0,1,1,1,1,1,0,2,1,0,0,1
16330,0,1,1,1,1,1,0,2,1,0,0,1
16331,0,1,1,1,1,1,0,2,1,0,0,1
16332,0,1,1,1,1,1,0,2,1,0,0,1
16333,0,1,1,1,1,1,0,2,1,0,0,1
16334,0,1,1,1,1,1,0,2,1,0,0,1
16335,0,1,1,1,1,1,0,2,1,0,0,1
16336,0,1,1,1,1,1,0,2,1,0,0,1
16337,0,1,1,1,1,1,0,2,1,0,0,1
16338,0,1,1,1,1,1,0,2,1,0,0,1
16339,1,3,4,2,0,4,2,1,0,2,4,4
16340,1,3,3,2,0,4,2,1,0,2,4,4
16341,1,3,3,2,0,4,2,1,0,2,4,4
16342,1,3,3,2,0,4,2,1,0,2,4,4
16343,1,3,3,2,0,4,2,1,0,2,4,4
16344,2,3,4,2,4,6,2,3,2,2,2,2
16345,1,3,3,2,0,4,2,1,0,2,4,4
16346,1,3,3,2,0,4,2,1,0,2,4,4
16347,1,4,3,0,0,4,1,1,0,1,4,4
16348,1,4,0,0,2,0,1,4,5,1,1,5
16349,1,4,2,2,3,2,1,4,4,1,1,3
16350,1,4,2,2,3,2,1,4,4,1,1,3
16351,1,4,2,2,3,2,2,4,4,2,1,3
16352,1,4,0,0,2,0,1,4,5,1,1,5
16353,1,4,0,0,2,0,1,4,5,1,1,5
16354,1,4,0,0,2,0,1,4,5,1,1,5
16355,1,4,0,0,2,0,1,4,5,1,1,5
16356,1,4,0,0,2,0,1,4,5,1,1,5
16357,1,4,0,0,2,0,1,4,5,1,1,5
16358,1,4,0,0,2,0,1,4,5,1,1,5
16359,1,4,0,0,2,0,1,4,5,1,1,5
16360,1,4,0,0,2,0,1,4,5,1,1,5
16361,1,4,0,0,2,0,1,4,5,1,1,5
16362,1,4,0,0,2,0,1,4,5,1,1,5
16363,1,4,0,0,2,0,1,4,5,1,1,5
16364,1,4,0,0,2,0,1,4,5,1,1,5
16365,1,4,0,0,2,0,1,4,5,1,1,5
16366,1,4,0,0,2,0,1,4,5,1,1,5
16367,1,4,0,0,2,0,1,4,5,1,1,5
16368,1,4,0,0,2,0,1,4,5,1,1,5
16369,1,4,0,0,2,0,1,4,5,1,1,5
16370,1,4,0,0,2,0,1,4,5,1,1,5
16371,1,4,0,0,2,0,1,4,5,1,1,5
16372,1,4,0,0,2,0,1,4,5,1,1,5
16373,1,4,0,0,2,0,1,4,5,1,1,5
16374,1,4,0,0,2,0,1,4,5,1,1,5
16375,1,4,0,0,2,0,1,4,5,1,1,5
16376,1,4,0,0,2,0,1,4,5,1,1,5
16377,1,4,0,0,2,0,1,4,5,1,1,5
16378,1,4,0,0,2,0,1,4,5,1,1,5
16379,1,4,0,0,2,0,1,4,5,1,1,5
16380,1,0,5,0,2,5,1,0,3,1,3,6
16381,1,0,5,0,2,5,1,0,3,1,3,6
16382,1,0,5,0,2,5,1,0,3,1,3,6
16383,1,0,5,0,2,5,1,0,3,1,3,6
16384,1,0,5,0,2,5,1,0,3,1,3,6
16385,1,0,5,0,2,5,1,0,3,1,3,6
16386,1,0,5,0,2,5,1,0,3,1,3,6
16387,1,0,5,0,2,5,1,0,3,1,3,6
16388,1,0,5,0,2,5,1,0,3,1,3,6
16389,1,0,5,0,2,5,1,0,3,1,3,6
16390,1,0,5,0,2,5,1,0,3,1,3,6
16391,1,3,3,0,2,5,1,0,3,1,3,6
16392,1,4,2,2,3,2,1,4,4,1,1,3
16393,1,4,2,2,3,2,1,4,4,1,1,3
16394,1,4,2,2,3,2,1,4,4,1,1,3
16395,1,4,2,2,3,2,1,4,4,1,1,3
16396,1,4,0,0,3,2,1,4,4,1,1,5
16397,1,4,2,2,3,2,1,4,4,1,1,3
16398,1,4,2,2,3,2,1,4,4,1,1,3
16399,1,4,2,2,3,2,1,4,4,1,1,3
16400,1,4,2,2,3,2,1,4,4,1,1,3
16401,1,4,2,2,3,2,1,4,4,1,1,3
16402,2,2,4,2,4,6,2,3,2,2,2,2
16403,2,2,4,2,4,6,2,3,2,2,2,2
16404,1,3,2,2,3,2,2,1,4,2,1,3
16405,1,3,2,2,3,2,1,4,4,1,1,3
16406,0,1,1,1,1,1,0,2,1,0,0,1
16407,0,1,1,1,1,1,0,2,1,0,0,1
16408,0,1,1,1,1,1,0,2,1,0,0,1
16409,0,1,1,1,1,1,0,2,1,0,0,1
16410,0,1,1,1,1,1,0,2,1,0,0,1
16411,0,1,1,1,1,1,0,2,1,0,0,1
16412,0,1,1,1,1,1,0,2,1,0,0,1
16413,0,1,1,1,1,1,0,2,1,0,0,1
16414,0,1,1,1,1,1,0,2,1,0,0,1
16415,0,1,1,1,1,1,0,2,1,0,0,1
16416,0,1,1,1,1,1,0,2,1,0,0,1
16417,0,1,1,1,1,1,0,2,1,0,0,1
16418,0,1,1,1,1,1,0,2,1,0,0,1
16419,0,1,1,1,1,1,0,2,1,0,0,1
16420,0,1,1,1,1,1,0,2,1,0,0,1
16421,0,1,1,1,1,1,0,2,1,0,0,1
16422,0,1,1,1,1,1,0,2,1,0,0,1
16423,0,1,1,1,1,1,0,2,1,0,0,1
16424,0,1,1,1,1,1,0,2,1,0,0,1
16425,0,1,1,1,1,1,0,2,1,0,0,1
16426,0,1,1,1,1,1,0,2,1,0,0,1
16427,0,1,1,1,1,1,0,2,1,0,0,1
16428,0,1,1,1,1,1,0,2,1,0,0,1
16429,0,1,1,1,1,1,0,2,1,0,0,1
16430,0,1,1,1,1,1,0,2,1,0,0,1
16431,0,1,1,1,1,1,0,2,1,0,0,1
16432,0,1,1,1,1,1,0,2,1,0,0,1
16433,0,1,1,1,1,1,0,2,1,0,0,1
16434,0,1,1,1,1,1,0,2,1,0,0,1
16435,0,1,1,1,1,1,0,2,1,0,0,1
16436,0,1,1,1,1,1,0,2,1,0,0,1
16437,0,1,1,1,1,1,0,2,1,0,0,1
16438,0,1,1,1,1,1,0,2,1,0,0,1
16439,0,1,1,1,1,1,0,2,1,0,0,1
16440,0,1,1,1,1,1,0,2,1,0,0,1
16441,0,1,1,1,1,1,0,2,1,0,0,1
16442,0,1,1,1,1,1,0,2,1,0,0,1
16443,0,1,1,1,1,1,0,2,1,0,0,1
16444,0,1,1,1,1,1,0,2,1,0,0,1
16445,0,1,1,1,1,1,0,2,1,0,0,1
16446,1,4,0,0,2,0,1,4,5,1,1,5
16447,1,4,0,0,2,0,1,4,5,1,1,5
16448,0,4,0,0,2,0,1,4,5,1,1,5
16449,0,1,1,1,1,1,0,2,1,0,0,1
16450,0,1,1,1,1,1,0,2,1,0,0,1
16451,0,1,1,1,1,1,0,2,1,0,0,1
16452,0,1,1,1,1,1,0,2,1,0,0,1
16453,0,1,1,1,1,1,0,2,1,0,0,1
16454,0,1,1,1,1,1,0,2,1,0,0,1
16455,0,1,1,1,1,1,0,2,1,0,0,1
16456,2,3,4,2,4,4,2,3,2,2,2,4
16457,1,3,3,2,0,4,2,1,0,2,4,4
16458,1,3,3,2,0,4,2,1,0,2,4,4
16459,1,3,3,2,0,4,2,1,0,2,4,4
16460,1,3,3,2,0,4,2,1,0,2,4,4
16461,1,3,4,2,0,4,2,3,2,2,2,2
16462,1,3,4,2,0,4,2,3,2,2,2,2
16463,1,3,3,2,0,4,2,1,0,2,4,4
16464,1,4,0,0,2,0,1,4,5,1,1,5
16465,1,4,0,0,2,0,1,4,5,1,1,5
16466,1,4,2,2,3,2,1,4,4,1,1,3
16467,1,3,2,2,0,4,2,1,0,2,4,4
16468,2,3,4,2,4,6,2,3,2,2,2,2
16469,1,4,0,0,2,0,1,4,5,1,1,5
16470,1,4,0,0,2,0,1,4,5,1,1,5
16471,1,4,0,0,2,0,1,4,5,1,1,5
16472,1,4,3,0,0,4,1,4,4,1,1,3
16473,1,4,0,0,2,0,1,4,5,1,1,5
16474,1,4,0,0,2,0,1,4,5,1,1,5
16475,1,4,0,0,2,0,1,4,5,1,1,5
16476,1,4,0,0,2,0,1,4,5,1,1,5
16477,1,4,0,0,2,0,1,4,5,1,1,5
16478,1,4,0,0,2,0,1,4,5,1,1,5
16479,1,4,0,0,2,0,1,4,5,1,1,5
16480,1,4,0,0,2,0,1,4,5,1,1,5
16481,1,4,0,0,2,0,1,4,5,1,1,5
16482,1,4,0,0,2,0,1,4,5,1,1,5
16483,1,4,0,0,2,0,1,4,5,1,1,5
16484,1,4,0,0,2,0,1,4,5,1,1,5
16485,1,4,0,0,2,0,1,4,5,1,1,5
16486,1,4,0,0,2,0,1,4,5,1,1,5
16487,1,4,0,0,2,0,1,4,5,1,1,5
16488,1,4,0,0,2,0,1,4,5,1,1,5
16489,1,4,0,0,2,0,1,4,5,1,1,5
16490,1,4,0,0,2,0,1,4,5,1,1,5
16491,1,4,0,0,2,0,1,4,5,1,1,5
16492,1,4,0,0,2,0,1,4,5,1,1,5
16493,1,4,0,0,2,0,1,4,5,1,1,5
16494,1,4,0,0,2,0,1,4,5,1,1,5
16495,1,4,0,0,2,0,1,4,5,1,1,5
16496,1,4,0,0,2,0,1,4,5,1,1,5
16497,1,0,5,0,2,5,1,0,3,1,3,6
16498,1,0,5,0,2,5,1,0,3,1,3,6
16499,1,0,5,0,2,5,1,0,3,1,3,6
16500,1,0,5,0,2,5,1,0,3,1,3,6
16501,1,0,5,0,2,5,1,0,3,1,3,6
16502,1,0,5,0,2,5,1,0,3,1,3,6
16503,1,0,5,0,2,5,1,0,3,1,3,6
16504,1,0,5,0,2,5,1,0,3,1,3,6
16505,1,0,5,0,2,5,1,0,3,1,3,6
16506,1,0,5,0,2,5,1,0,3,1,3,6
16507,1,0,5,0,2,5,1,0,3,1,3,6
16508,1,0,5,0,2,5,1,0,3,1,3,6
16509,1,0,3,0,2,5,1,0,3,1,3,6
16510,1,4,2,2,3,2,1,4,4,1,1,3
16511,1,4,2,2,3,2,1,4,4,1,1,3
16512,1,4,2,2,3,2,1,4,4,1,1,3
16513,1,4,0,0,2,0,1,4,5,1,1,5
16514,1,4,2,0,3,2,1,4,4,1,1,3
16515,1,4,2,2,3,2,1,4,4,1,1,3
16516,1,4,2,2,3,2,1,4,4,1,1,3
16517,1,4,2,2,3,2,1,4,4,1,1,3
16518,1,4,2,2,3,2,1,4,4,1,1,3
16519,1,4,2,2,3,2,2,4,4,2,1,3
16520,2,2,4,2,4,6,2,3,2,2,2,2
16521,2,3,4,2,0,4,2,1,0,2,4,4
16522,1,3,2,2,3,2,2,4,4,2,1,3
16523,1,3,2,2,3,2,1,4,4,1,1,3
16524,0,1,1,1,1,1,0,2,1,0,0,1
16525,0,1,1,1,1,1,0,2,1,0,0,1
16526,0,1,1,1,1,1,0,2,1,0,0,1
16527,0,1,1,1,1,1,0,2,1,0,0,1
16528,0,1,1,1,1,1,0,2,1,0,0,1
16529,0,1,1,1,1,1,0,2,1,0,0,1
16530,0,1,1,1,1,1,0,2,1,0,0,1
16531,0,1,1,1,1,1,0,2,1,0,0,1
16532,0,1,1,1,1,1,0,2,1,0,0,1
16533,0,1,1,1,1,1,0,2,1,0,0,1
16534,0,1,1,1,1,1,0,2,1,0,0,1
16535,0,1,1,1,1,1,0,2,1,0,0,1
16536,0,1,1,1,1,1,0,2,1,0,0,1
16537,0,1,1,1,1,1,0,2,1,0,0,1
16538,0,1,1,1,1,1,0,2,1,0,0,1
16539,0,1,1,1,1,1,0,2,1,0,0,1
16540,0,1,1,1,1,1,0,2,1,0,0,1
16541,0,1,1,1,1,1,0,2,1,0,0,1
16542,0,1,1,1,1,1,0,2,1,0,0,1
16543,0,1,1,1,1,1,0,2,1,0,0,1
16544,0,1,1,1,1,1,0,2,1,0,0,1
16545,0,1,1,1,1,1,0,2,1,0,0,1
16546,0,1,1,1,1,1,0,2,1,0,0,1
16547,0,1,1,1,1,1,0,2,1,0,0,1
16548,0,1,1,1,1,1,0,2,1,0,0,1
16549,0,1,1,1,1,1,0,2,1,0,0,1
16550,0,1,1,1,1,1,0,2,1,0,0,1
16551,0,1,1,1,1,1,0,2,1,0,0,1
16552,0,1,1,1,1,1,0,2,1,0,0,1
16553,0,1,1,1,1,1,0,2,1,0,0,1
16554,0,1,1,1,1,1,0,2,1,0,0,1
16555,0,1,1,1,1,1,0,2,1,0,0,1
16556,0,1,1,1,1,1,0,2,1,0,0,1
16557,0,1,1,1,1,1,0,2,1,0,0,1
16558,0,1,1,1,1,1,0,2,1,0,0,1
16559,0,1,1,1,1,1,0,2,1,0,0,1
16560,0,1,1,1,1,1,0,2,1,0,0,1
16561,0,1,1,1,1,1,0,2,1,0,0,1
16562,0,1,1,1,1,1,0,2,1,0,0,1
16563,1,4,0,0,2,0,1,4,5,1,1,5
16564,1,4,0,0,2,0,1,0,5,1,1,5
16565,1,0,3,0,2,5,1,0,3,1,3,6
16566,1,3,4,0,2,5,1,0,0,1,3,6
16567,2,2,4,2,4,6,2,3,2,2,2,2
16568,1,4,0,0,2,0,1,4,5,1,1,5
16569,1,4,0,0,2,0,1,4,5,1,1,5
16570,1,4,0,0,2,0,1,4,5,1,1,5
16571,1,4,0,0,2,0,1,4,5,1,1,5
16572,1,4,0,0,2,0,1,4,5,1,1,5
