Algorithm,Date 1,Date 2,Date 3,Error,K,MAE,Mask,Pairs,Predicted Date,RMSE,R^2,Region,Type,W,correlation,method,signal
ESTARFM,20170717,20170818,20170919,-0.003391507,8,0.06961238,Road and Building,,20170802,0.122636138,0.760844665,BenRib,Masked,9,0.891925743,,NDVI
ESTARFM,20170717,20170818,20170919,0.024786278,8,0.07524065,Road and Building,,20170802,0.115947024,0.786222321,BenRib,Masked,9,0.911953964,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.009945152,4,0.025576799,Road and Building,,20170811,0.05400425,0.918514154,BGL,Masked,3,0.96018516,,NDVI
ESTARFM,20170710,20170912,20170928,-0.019838245,4,0.039722622,Road and Building,,20170811,0.066735592,0.875565347,BGL,Masked,3,0.941358378,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.010255609,6,0.025701149,Road and Building,,20170811,0.054023503,0.918456044,BGL,Masked,3,0.960300963,,NDVI
ESTARFM,20170710,20170912,20170928,-0.018934104,6,0.039664181,Road and Building,,20170811,0.066689502,0.875737165,BGL,Masked,3,0.94101745,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.009987065,8,0.025796873,Road and Building,,20170811,0.054170146,0.91801275,BGL,Masked,3,0.96005114,,NDVI
ESTARFM,20170710,20170912,20170928,-0.018461972,8,0.039344298,Road and Building,,20170811,0.066147627,0.87774832,BGL,Masked,3,0.941833136,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.009887628,4,0.025354181,Road and Building,,20170811,0.053515606,0.919982091,BGL,Masked,5,0.961000531,,NDVI
ESTARFM,20170710,20170912,20170928,-0.020060038,4,0.039817358,Road and Building,,20170811,0.06649362,0.876466069,BGL,Masked,5,0.941965571,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.010300397,6,0.025503325,Road and Building,,20170811,0.053630172,0.919639119,BGL,Masked,5,0.961031663,,NDVI
ESTARFM,20170710,20170912,20170928,-0.019144948,6,0.039808354,Road and Building,,20170811,0.066653551,0.875871105,BGL,Masked,5,0.941219103,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.009831122,8,0.025732192,Road and Building,,20170811,0.053983937,0.918575442,BGL,Masked,5,0.960432136,,NDVI
ESTARFM,20170710,20170912,20170928,-0.018328756,8,0.039409206,Road and Building,,20170811,0.066030164,0.878182115,BGL,Masked,5,0.942028075,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.009789214,4,0.02509554,Road and Building,,20170811,0.053078873,0.921282791,BGL,Masked,7,0.961605956,,NDVI
ESTARFM,20170710,20170912,20170928,-0.02005925,4,0.03962875,Road and Building,,20170811,0.065816311,0.878969905,BGL,Masked,7,0.943355289,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.010241706,6,0.02513594,Road and Building,,20170811,0.052857525,0.921937949,BGL,Masked,7,0.962233892,,NDVI
ESTARFM,20170710,20170912,20170928,-0.019149639,6,0.039593843,Road and Building,,20170811,0.065969316,0.878406526,BGL,Masked,7,0.942698022,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.009640258,8,0.025406842,Road and Building,,20170811,0.05352029,0.919968083,BGL,Masked,7,0.961151469,,NDVI
ESTARFM,20170710,20170912,20170928,-0.018313925,8,0.039125839,Road and Building,,20170811,0.065415764,0.880438559,BGL,Masked,7,0.943458526,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.009683588,4,0.024849153,Road and Building,,20170811,0.052976503,0.921586132,BGL,Masked,9,0.961687399,,NDVI
ESTARFM,20170710,20170912,20170928,-0.020111388,4,0.039432664,Road and Building,,20170811,0.065525575,0.880036818,BGL,Masked,9,0.944058504,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.010154478,6,0.024872927,Road and Building,,20170811,0.052693343,0.922422137,BGL,Masked,9,0.962420544,,NDVI
ESTARFM,20170710,20170912,20170928,-0.019202716,6,0.039481099,Road and Building,,20170811,0.066353487,0.876986208,BGL,Masked,9,0.942097875,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.009501513,8,0.025136569,Road and Building,,20170811,0.053360914,0.92044402,BGL,Masked,9,0.961337901,,NDVI
ESTARFM,20170710,20170912,20170928,-0.018160456,8,0.038995583,Road and Building,,20170811,0.065693776,0.879420147,BGL,Masked,9,0.942887914,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010253315,4,0.02262806,Road and Building,,20170811,0.030092616,0.951204986,Santar,Masked,3,0.978172986,,NDVI
ESTARFM,20170726,20170827,20170912,-0.015853522,4,0.026488753,Road and Building,,20170811,0.034694664,0.935139404,Santar,Masked,3,0.975333885,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010232794,6,0.022610559,Road and Building,,20170811,0.030120554,0.95111434,Santar,Masked,3,0.978140542,,NDVI
ESTARFM,20170726,20170827,20170912,-0.015649507,6,0.026356477,Road and Building,,20170811,0.034377289,0.936320622,Santar,Masked,3,0.975622404,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010264289,8,0.022685598,Road and Building,,20170811,0.030224583,0.950776079,Santar,Masked,3,0.97796811,,NDVI
ESTARFM,20170726,20170827,20170912,-0.015820795,8,0.026465872,Road and Building,,20170811,0.034633521,0.935367811,Santar,Masked,3,0.975404018,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010269946,4,0.022649462,Road and Building,,20170811,0.030174208,0.950940025,Santar,Masked,5,0.97805047,,NDVI
ESTARFM,20170726,20170827,20170912,-0.015844671,4,0.02650779,Road and Building,,20170811,0.034705767,0.935097884,Santar,Masked,5,0.975407037,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010189504,6,0.022652246,Road and Building,,20170811,0.030230708,0.950756128,Santar,Masked,5,0.97792589,,NDVI
ESTARFM,20170726,20170827,20170912,-0.015671222,6,0.026333349,Road and Building,,20170811,0.034419556,0.936163938,Santar,Masked,5,0.975604882,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010278521,8,0.022713424,Road and Building,,20170811,0.030319469,0.95046653,Santar,Masked,5,0.977834579,,NDVI
ESTARFM,20170726,20170827,20170912,-0.015960772,8,0.026543252,Road and Building,,20170811,0.034776593,0.934832714,Santar,Masked,5,0.975306179,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010269452,4,0.022614092,Road and Building,,20170811,0.030174619,0.950938689,Santar,Masked,7,0.978041665,,NDVI
ESTARFM,20170726,20170827,20170912,-0.015919418,4,0.026520607,Road and Building,,20170811,0.034755344,0.934912326,Santar,Masked,7,0.975410963,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010171117,6,0.022633326,Road and Building,,20170811,0.030244863,0.950710002,Santar,Masked,7,0.977880827,,NDVI
ESTARFM,20170726,20170827,20170912,-0.015773401,6,0.026404848,Road and Building,,20170811,0.034517111,0.935801564,Santar,Masked,7,0.975557088,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010271078,8,0.022689979,Road and Building,,20170811,0.030293293,0.950552023,Santar,Masked,7,0.977871515,,NDVI
ESTARFM,20170726,20170827,20170912,-0.016113748,8,0.026539706,Road and Building,,20170811,0.03479046,0.934780733,Santar,Masked,7,0.975441188,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010214641,4,0.02261109,Road and Building,,20170811,0.030191092,0.950885106,Santar,Masked,9,0.977973334,,NDVI
ESTARFM,20170726,20170827,20170912,-0.016171273,4,0.026614916,Road and Building,,20170811,0.034851419,0.934551981,Santar,Masked,9,0.975466567,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.01011057,6,0.022605162,Road and Building,,20170811,0.030230935,0.950755387,Santar,Masked,9,0.977854797,,NDVI
ESTARFM,20170726,20170827,20170912,-0.015925959,6,0.02649215,Road and Building,,20170811,0.034687803,0.935165052,Santar,Masked,9,0.975387294,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010217864,8,0.022680548,Road and Building,,20170811,0.030356689,0.950344842,Santar,Masked,9,0.977720165,,NDVI
ESTARFM,20170726,20170827,20170912,-0.016341718,8,0.026599956,Road and Building,,20170811,0.034826887,0.934644088,Santar,Masked,9,0.975621419,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003726653,4,0.022583849,Road and Building,,20170802,0.035191617,0.95180135,SCTSCL,Masked,3,0.975948307,,NDVI
ESTARFM,20170701,20170717,20170919,0.001934254,4,0.021539403,Road and Building,,20170802,0.033168275,0.957184383,SCTSCL,Masked,3,0.978549245,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003471821,6,0.022525446,Road and Building,,20170802,0.034913397,0.95256044,SCTSCL,Masked,3,0.976328566,,NDVI
ESTARFM,20170701,20170717,20170919,0.002381755,6,0.021717237,Road and Building,,20170802,0.03340252,0.956577493,SCTSCL,Masked,3,0.978268724,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003145684,8,0.022616566,Road and Building,,20170802,0.035094393,0.952067298,SCTSCL,Masked,3,0.976051955,,NDVI
ESTARFM,20170701,20170717,20170919,0.002181775,8,0.021710225,Road and Building,,20170802,0.033288481,0.956873483,SCTSCL,Masked,3,0.978423176,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003958326,4,0.022606215,Road and Building,,20170802,0.035276988,0.951567218,SCTSCL,Masked,5,0.975872646,,NDVI
ESTARFM,20170701,20170717,20170919,0.002199149,4,0.021591533,Road and Building,,20170802,0.033311922,0.956812723,SCTSCL,Masked,5,0.978376738,,Reflectance
ESTARFM,20170701,20170717,20170919,0.00360962,6,0.02255013,Road and Building,,20170802,0.035081247,0.952103204,SCTSCL,Masked,5,0.976121077,,NDVI
ESTARFM,20170701,20170717,20170919,0.002682684,6,0.021820614,Road and Building,,20170802,0.033643279,0.955949273,SCTSCL,Masked,5,0.977957259,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003377673,8,0.022683334,Road and Building,,20170802,0.035164735,0.951874956,SCTSCL,Masked,5,0.975990441,,NDVI
ESTARFM,20170701,20170717,20170919,0.002453688,8,0.021702519,Road and Building,,20170802,0.033270982,0.956918811,SCTSCL,Masked,5,0.978448151,,Reflectance
ESTARFM,20170701,20170717,20170919,0.004067481,4,0.02257244,Road and Building,,20170802,0.035366584,0.951320886,SCTSCL,Masked,7,0.975750121,,NDVI
ESTARFM,20170701,20170717,20170919,0.002342301,4,0.02161281,Road and Building,,20170802,0.033426821,0.956514289,SCTSCL,Masked,7,0.97822569,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003665113,6,0.022418763,Road and Building,,20170802,0.034893069,0.952615667,SCTSCL,Masked,7,0.976384823,,NDVI
ESTARFM,20170701,20170717,20170919,0.002860239,6,0.021817624,Road and Building,,20170802,0.033628271,0.955988567,SCTSCL,Masked,7,0.977979945,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003515888,8,0.022560383,Road and Building,,20170802,0.034991021,0.952349259,SCTSCL,Masked,7,0.976245818,,NDVI
ESTARFM,20170701,20170717,20170919,0.002630796,8,0.021674519,Road and Building,,20170802,0.03332093,0.956789364,SCTSCL,Masked,7,0.978368932,,Reflectance
ESTARFM,20170701,20170717,20170919,0.004010183,4,0.022394504,Road and Building,,20170802,0.035291253,0.95152804,SCTSCL,Masked,9,0.97582961,,NDVI
ESTARFM,20170701,20170717,20170919,0.002437056,4,0.021671705,Road and Building,,20170802,0.033658513,0.955909372,SCTSCL,Masked,9,0.977922774,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003677741,6,0.022277139,Road and Building,,20170802,0.034880356,0.952650189,SCTSCL,Masked,9,0.976375823,,NDVI
ESTARFM,20170701,20170717,20170919,0.003032776,6,0.021808174,Road and Building,,20170802,0.033750991,0.955666757,SCTSCL,Masked,9,0.977822781,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003521616,8,0.022433512,Road and Building,,20170802,0.034920072,0.9525423,SCTSCL,Masked,9,0.976319047,,NDVI
ESTARFM,20170701,20170717,20170919,0.002780736,8,0.021702047,Road and Building,,20170802,0.03347299,0.956394081,SCTSCL,Masked,9,0.978202317,,Reflectance
STARFM,20170717,,,-0.024132119,4,0.082289937,Road and Building,,20170802,0.140095842,0.687900093,BenRib,Masked,3,0.839022203,,NDVI
STARFM,20170717,,,-0.000313483,4,0.079387928,Road and Building,,20170802,0.134954577,0.705971786,BenRib,Masked,3,0.868000801,,Reflectance
STARFM,20170717,,,-0.024365334,6,0.079312872,Road and Building,,20170802,0.138369016,0.695546584,BenRib,Masked,3,0.843361723,,NDVI
STARFM,20170717,,,2.15E-05,6,0.077188861,Road and Building,,20170802,0.134604482,0.707536717,BenRib,Masked,3,0.869423541,,Reflectance
STARFM,20170717,,,-0.024198258,8,0.077901681,Road and Building,,20170802,0.137483734,0.699429896,BenRib,Masked,3,0.845622581,,NDVI
STARFM,20170717,,,-6.73E-05,8,0.075748554,Road and Building,,20170802,0.133563031,0.712044852,BenRib,Masked,3,0.871772614,,Reflectance
STARFM,20170717,,,-0.024165013,4,0.085598824,Road and Building,,20170802,0.142031412,0.679216551,BenRib,Masked,5,0.834006227,,NDVI
STARFM,20170717,,,0.000103943,4,0.083153485,Road and Building,,20170802,0.13872097,0.690578918,BenRib,Masked,5,0.861541633,,Reflectance
STARFM,20170717,,,-0.024408084,6,0.080570558,Road and Building,,20170802,0.139091706,0.692358008,BenRib,Masked,5,0.841556866,,NDVI
STARFM,20170717,,,0.000434978,6,0.079606441,Road and Building,,20170802,0.137711984,0.695106458,BenRib,Masked,5,0.864648699,,Reflectance
STARFM,20170717,,,-0.024219046,8,0.078494529,Road and Building,,20170802,0.137788747,0.698094763,BenRib,Masked,5,0.844959011,,NDVI
STARFM,20170717,,,0.000398978,8,0.077378721,Road and Building,,20170802,0.135960523,0.702812589,BenRib,Masked,5,0.868475515,,Reflectance
STARFM,20170717,,,-0.024138209,4,0.087164907,Road and Building,,20170802,0.142970352,0.674961265,BenRib,Masked,7,0.831740375,,NDVI
STARFM,20170717,,,0.001108975,4,0.085648444,Road and Building,,20170802,0.142569496,0.674888118,BenRib,Masked,7,0.856597552,,Reflectance
STARFM,20170717,,,-0.024475915,6,0.081009236,Road and Building,,20170802,0.139285538,0.691499977,BenRib,Masked,7,0.841254712,,NDVI
STARFM,20170717,,,0.001133579,6,0.080987989,Road and Building,,20170802,0.140440353,0.684250693,BenRib,Masked,7,0.861451041,,Reflectance
STARFM,20170717,,,-0.024213927,8,0.078562195,Road and Building,,20170802,0.137753965,0.698247162,BenRib,Masked,7,0.845202449,,NDVI
STARFM,20170717,,,0.001189806,8,0.078344097,Road and Building,,20170802,0.138450663,0.693134081,BenRib,Masked,7,0.865883609,,Reflectance
STARFM,20170717,,,-0.02414714,4,0.088047633,Road and Building,,20170802,0.143487664,0.672604823,BenRib,Masked,9,0.830687025,,NDVI
STARFM,20170717,,,0.002002549,4,0.087380964,Road and Building,,20170802,0.145243756,0.664276481,BenRib,Masked,9,0.854260433,,Reflectance
STARFM,20170717,,,-0.024496811,6,0.081060071,Road and Building,,20170802,0.139309487,0.691393884,BenRib,Masked,9,0.841411912,,NDVI
STARFM,20170717,,,0.001904976,6,0.082006723,Road and Building,,20170802,0.142786771,0.675119493,BenRib,Masked,9,0.859791337,,Reflectance
STARFM,20170717,,,-0.024219097,8,0.078357464,Road and Building,,20170802,0.137640012,0.698746188,BenRib,Masked,9,0.845692161,,NDVI
STARFM,20170717,,,0.001986789,8,0.078905338,Road and Building,,20170802,0.140486726,0.685315772,BenRib,Masked,9,0.86466259,,Reflectance
STARFM,20170912,,,-0.000393316,4,0.03213824,Road and Building,,20170811,0.057197252,0.908593596,BGL,Masked,3,0.957362257,,NDVI
STARFM,20170912,,,-0.013009468,4,0.051792388,Road and Building,,20170811,0.098653647,0.728072838,BGL,Masked,3,0.855678064,,Reflectance
STARFM,20170912,,,-0.000438212,6,0.030435043,Road and Building,,20170811,0.055647689,0.913479192,BGL,Masked,3,0.960100767,,NDVI
STARFM,20170912,,,-0.012822687,6,0.047793097,Road and Building,,20170811,0.096432038,0.740182144,BGL,Masked,3,0.862644493,,Reflectance
STARFM,20170912,,,-0.00039456,8,0.029594417,Road and Building,,20170811,0.055037929,0.915364909,BGL,Masked,3,0.961106678,,NDVI
STARFM,20170912,,,-0.012988506,8,0.045016481,Road and Building,,20170811,0.094461098,0.750694256,BGL,Masked,3,0.868933205,,Reflectance
STARFM,20170912,,,-0.000527871,4,0.033949636,Road and Building,,20170811,0.059587113,0.900795587,BGL,Masked,5,0.953224819,,NDVI
STARFM,20170912,,,-0.013232389,4,0.05622919,Road and Building,,20170811,0.100355591,0.718609487,BGL,Masked,5,0.850311269,,Reflectance
STARFM,20170912,,,-0.000504086,6,0.031313511,Road and Building,,20170811,0.057341143,0.908133116,BGL,Masked,5,0.957321448,,NDVI
STARFM,20170912,,,-0.013154461,6,0.05016279,Road and Building,,20170811,0.095423838,0.745586552,BGL,Masked,5,0.866439465,,Reflectance
STARFM,20170912,,,-0.000487811,8,0.030026602,Road and Building,,20170811,0.056533996,0.91070119,BGL,Masked,5,0.958726952,,NDVI
STARFM,20170912,,,-0.013296592,8,0.046619937,Road and Building,,20170811,0.09328156,0.75688156,BGL,Masked,5,0.873244878,,Reflectance
STARFM,20170912,,,-0.000574817,4,0.034818895,Road and Building,,20170811,0.060880927,0.89644077,BGL,Masked,7,0.950881111,,NDVI
STARFM,20170912,,,-0.013561721,4,0.058548052,Road and Building,,20170811,0.100637861,0.71702433,BGL,Masked,7,0.849835523,,Reflectance
STARFM,20170912,,,-0.000525284,6,0.031534818,Road and Building,,20170811,0.0581838,0.905413216,BGL,Masked,7,0.955888228,,NDVI
STARFM,20170912,,,-0.013589685,6,0.051199771,Road and Building,,20170811,0.094415448,0.750935162,BGL,Masked,7,0.870604858,,Reflectance
STARFM,20170912,,,-0.000525576,8,0.029987133,Road and Building,,20170811,0.057271199,0.908357094,BGL,Masked,7,0.95754122,,NDVI
STARFM,20170912,,,-0.013769635,8,0.047004383,Road and Building,,20170811,0.091809515,0.764494157,BGL,Masked,7,0.878972248,,Reflectance
STARFM,20170912,,,-0.000607963,4,0.035404751,Road and Building,,20170811,0.061908911,0.892914015,BGL,Masked,9,0.949010547,,NDVI
STARFM,20170912,,,-0.014008501,4,0.059870882,Road and Building,,20170811,0.100157705,0.719718111,BGL,Masked,9,0.852407032,,Reflectance
STARFM,20170912,,,-0.000532067,6,0.031655877,Road and Building,,20170811,0.058905743,0.903051392,BGL,Masked,9,0.954655925,,NDVI
STARFM,20170912,,,-0.013997228,6,0.051593803,Road and Building,,20170811,0.092879499,0.758972813,BGL,Masked,9,0.87712196,,Reflectance
STARFM,20170912,,,-0.000486369,8,0.02985591,Road and Building,,20170811,0.057866397,0.906442375,BGL,Masked,9,0.956565078,,NDVI
STARFM,20170912,,,-0.01420281,8,0.046988638,Road and Building,,20170811,0.089934594,0.774014873,BGL,Masked,9,0.886709301,,Reflectance
STARFM,20170827,,,-0.013519274,4,0.039999673,Road and Building,,20170811,0.051073627,0.859444135,Santar,Masked,3,0.932249107,,NDVI
STARFM,20170827,,,-0.009263854,4,0.041268807,Road and Building,,20170811,0.053701171,0.844609993,Santar,Masked,3,0.923275439,,Reflectance
STARFM,20170827,,,-0.012747554,6,0.036358148,Road and Building,,20170811,0.046321614,0.884382672,Santar,Masked,3,0.944984029,,NDVI
STARFM,20170827,,,-0.009589762,6,0.036945186,Road and Building,,20170811,0.047893505,0.876402748,Santar,Masked,3,0.940813662,,Reflectance
STARFM,20170827,,,-0.01274361,8,0.034973243,Road and Building,,20170811,0.044496089,0.893316011,Santar,Masked,3,0.94978091,,NDVI
STARFM,20170827,,,-0.009851371,8,0.035181947,Road and Building,,20170811,0.045453323,0.888676501,Santar,Masked,3,0.94733817,,Reflectance
STARFM,20170827,,,-0.013651208,4,0.043383255,Road and Building,,20170811,0.055271501,0.835389293,Santar,Masked,5,0.919356069,,NDVI
STARFM,20170827,,,-0.008743909,4,0.046933024,Road and Building,,20170811,0.060452282,0.803084017,Santar,Masked,5,0.900672271,,Reflectance
STARFM,20170827,,,-0.012716457,6,0.037733328,Road and Building,,20170811,0.047980065,0.87595558,Santar,Masked,5,0.940416399,,NDVI
STARFM,20170827,,,-0.009291407,6,0.039468018,Road and Building,,20170811,0.050794789,0.860974683,Santar,Masked,5,0.932395565,,Reflectance
STARFM,20170827,,,-0.012771355,8,0.035728081,Road and Building,,20170811,0.045338248,0.889239466,Santar,Masked,5,0.947587634,,NDVI
STARFM,20170827,,,-0.009602855,8,0.036734064,Road and Building,,20170811,0.047203543,0.879938222,Santar,Masked,5,0.942473758,,Reflectance
STARFM,20170827,,,-0.01370766,4,0.045158724,Road and Building,,20170811,0.057374407,0.822625174,Santar,Masked,7,0.912394606,,NDVI
