CC,Correlation,Distance1,Distance2,Distance3,K,KTemp,K_Recover,LR_After,LR_Before,MAE,Mean Error,Method,Method_Recover,N_Pairs,N_PairsLR,Pair1,Pair2,Pair3,Predicted_date,RMSE,ROI,R^2,Samples,W,Window_Range
,0.935873057,-32,,,8,,,,,0.041731539,0.009254282,STARFM,,1,,01-07-17,,,02-08-17,0.058707991,SCTSCL,0.865386801,,7,
,0.935956129,-32,,,6,,,,,0.04150683,0.009222943,STARFM,,1,,01-07-17,,,02-08-17,0.058817196,SCTSCL,0.864885539,,3,
,0.932012825,32,48,,6,,,,,0.045574124,0.009319096,STARFM,,2,,03-09-17,19-09-17,,02-08-17,0.05885077,SCTSCL,0.864693795,,3,
,0.93131474,32,48,,6,,,,,0.046000248,0.00881507,STARFM,,2,,03-09-17,19-09-17,,02-08-17,0.059237603,SCTSCL,0.862909181,,9,
,0.928778683,48,,,8,,,,,0.04497711,0.003125092,STARFM,,1,,19-09-17,,,02-08-17,0.059569804,SCTSCL,0.861367276,,9,
,0.930074632,32,48,,6,,,,,0.046342527,0.00891424,STARFM,,2,,03-09-17,19-09-17,,02-08-17,0.059677111,SCTSCL,0.860867368,,7,
,0.929879679,32,48,,6,,,,,0.046357882,0.009085087,STARFM,,2,,03-09-17,19-09-17,,02-08-17,0.05972667,SCTSCL,0.860636187,,5,
,0.933233155,-32,,,6,,,,,0.04263122,0.009228006,STARFM,,1,,01-07-17,,,02-08-17,0.059832928,SCTSCL,0.860169718,,5,
,0.928285398,48,,,8,,,,,0.045260003,0.003241023,STARFM,,1,,19-09-17,,,02-08-17,0.059936725,SCTSCL,0.859654195,,3,
,0.92763562,48,,,8,,,,,0.045395331,0.003148907,STARFM,,1,,19-09-17,,,02-08-17,0.060082292,SCTSCL,0.858971657,,7,
,0.931945942,-32,,,6,,,,,0.042982489,0.00932198,STARFM,,1,,01-07-17,,,02-08-17,0.060298512,SCTSCL,0.857971466,,7,
,0.927211027,48,,,8,,,,,0.045522311,0.003132169,STARFM,,1,,19-09-17,,,02-08-17,0.060302667,SCTSCL,0.85793521,,5,
,0.931620108,-32,,,6,,,,,0.042985346,0.009387638,STARFM,,1,,01-07-17,,,02-08-17,0.060362989,SCTSCL,0.857649857,,9,
,0.926801768,32,48,,4,,,,,0.047261516,0.008906398,STARFM,,2,,03-09-17,19-09-17,,02-08-17,0.060878372,SCTSCL,0.855209699,,3,
,0.929944301,-32,,,4,,,,,0.043680208,0.009151561,STARFM,,1,,01-07-17,,,02-08-17,0.061064249,SCTSCL,0.854348176,,3,
,0.925018141,48,,,6,,,,,0.046295277,0.00308743,STARFM,,1,,19-09-17,,,02-08-17,0.061190229,SCTSCL,0.853722484,,3,
,0.922767965,48,,,6,,,,,0.047050628,0.002955619,STARFM,,1,,19-09-17,,,02-08-17,0.061898587,SCTSCL,0.850316171,,9,
,0.922305465,48,,,6,,,,,0.047221572,0.002995713,STARFM,,1,,19-09-17,,,02-08-17,0.062180029,SCTSCL,0.848951902,,5,
,0.921995018,48,,,6,,,,,0.0473172,0.00293462,STARFM,,1,,19-09-17,,,02-08-17,0.062242955,SCTSCL,0.84864603,,7,
,0.9209038,32,48,,4,,,,,0.049156158,0.008438674,STARFM,,2,,03-09-17,19-09-17,,02-08-17,0.063097698,SCTSCL,0.844460591,,5,
,0.919348903,48,,,4,,,,,0.047978487,0.002883069,STARFM,,1,,19-09-17,,,02-08-17,0.063295738,SCTSCL,0.843482699,,3,
,0.923686195,-32,,,4,,,,,0.045983037,0.009174701,STARFM,,1,,01-07-17,,,02-08-17,0.063365494,SCTSCL,0.843142059,,5,
,0.919201478,32,48,,4,,,,,0.049727981,0.008268049,STARFM,,2,,03-09-17,19-09-17,,02-08-17,0.063755033,SCTSCL,0.841202975,,7,
,0.919307311,32,48,,4,,,,,0.049773072,0.008207507,STARFM,,2,,03-09-17,19-09-17,,02-08-17,0.063770332,SCTSCL,0.841126753,,9,
,0.920974429,-32,,,4,,,,,0.04698427,0.009218834,STARFM,,1,,01-07-17,,,02-08-17,0.064300852,SCTSCL,0.838453224,,7,
,0.938825003,-16,16,,4,,,,,0.05812141,0.003067957,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.097027847,BenRib,0.839726295,,3,
,0.935865885,-16,16,,6,,,,,0.058228044,0.004013785,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.097962953,BenRib,0.836622132,,3,
,0.91787698,-32,16,,8,,,,,0.06736187,-0.000794,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.098186087,BenRib,0.835877021,,3,
,0.935702918,-16,16,,4,,,,,0.05900069,0.00189436,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.09832863,BenRib,0.83540014,,5,
,0.934435155,-16,16,,8,,,,,0.058200054,0.003947086,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.098549987,BenRib,0.834658211,,3,
,0.9159559,-32,16,,8,,,,,0.068139045,-0.000123,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.099166654,BenRib,0.832582517,,5,
,0.932992773,-16,16,,4,,,,,0.059565204,0.000997,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.099450617,BenRib,0.831622347,,7,
,0.915437484,-32,16,,8,,,,,0.068206181,0.000259,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.099612235,BenRib,0.831074638,,7,
,0.915479793,-32,16,,6,,,,,0.068797861,-0.000956,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.099755378,BenRib,0.830588799,,3,
,0.915517774,-32,16,,8,,,,,0.068113346,0.000552,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.099766976,BenRib,0.830549403,,9,
,0.931507033,-16,16,,6,,,,,0.059035143,0.00318844,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.099821847,BenRib,0.830362959,,5,
,0.919759558,-32,16,,4,,,,,0.064351759,0.011825466,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.099994589,BenRib,0.829775335,,3,
,0.916058,-32,16,,4,,,,,0.070499333,-0.001455722,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.100063887,BenRib,0.829539315,,3,
,0.930868185,-16,16,,4,,,,,0.059992022,0.000505,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.100144779,BenRib,0.829263603,,9,
,0.91806671,-32,16,,6,,,,,0.064434728,0.012186631,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.100617949,BenRib,0.827646379,,3,
,0.929394791,-16,16,,6,,,,,0.059518891,0.002515394,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.100763267,BenRib,0.827148176,,7,
,0.92952276,-16,16,,8,,,,,0.059104987,0.002967234,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.100781844,BenRib,0.827084433,,5,
,0.911442505,-32,16,,6,,,,,0.070732787,-0.000372,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.101857284,BenRib,0.823374391,,5,
,0.926500893,-16,16,,6,,,,,0.059995088,0.001788036,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.101965299,BenRib,0.822999584,,9,
,0.914802891,-32,16,,4,,,,,0.065835401,0.011286426,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.102327248,BenRib,0.82174075,,5,
,0.925387971,-16,16,,8,,,,,0.05984366,0.001996986,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.10273502,BenRib,0.8203172,,7,
,0.913049654,-32,16,,6,,,,,0.065780995,0.011902964,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.102903912,BenRib,0.819725933,,5,
,0.910518188,-32,16,,4,,,,,0.074095531,-0.000882,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.102962494,BenRib,0.819520619,,5,
,0.909500329,-32,16,,6,,,,,0.0714831,0.00016,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.103006788,BenRib,0.819365302,,7,
,0.912559243,-32,16,,8,,,,,0.06529903,0.011173536,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.103010775,BenRib,0.819351317,,3,
,0.908821875,-32,16,,6,,,,,0.071756385,0.000634,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.103560449,BenRib,0.817418263,,9,
,0.911362854,-32,16,,4,,,,,0.066693202,0.01099098,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.103859079,BenRib,0.816363748,,7,
,0.922687743,-16,16,,8,,,,,0.060225882,0.00125344,ESTARFM,,2,,17-07-17,18-08-17,,02-08-17,0.103869366,BenRib,0.816327368,,9,
,0.917270132,-16,16,,8,,,,,0.063213264,-0.020148518,STARFM,,2,,17-07-17,18-08-17,,02-08-17,0.104151207,BenRib,0.815329254,,9,
,0.916705121,-16,16,,8,,,,,0.062409174,-0.021286947,STARFM,,2,,17-07-17,18-08-17,,02-08-17,0.10439172,BenRib,0.814475361,,3,
,0.916550121,-16,16,,8,,,,,0.063290073,-0.020433825,STARFM,,2,,17-07-17,18-08-17,,02-08-17,0.10439568,BenRib,0.814461286,,7,
,0.909478655,-32,16,,6,,,,,0.066628503,0.011466088,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.104432169,BenRib,0.814331561,,7,
,0.907391101,-32,16,,4,,,,,0.075849497,-0.000418,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.10466253,BenRib,0.813511547,,7,
,0.915915002,-16,16,,8,,,,,0.063198439,-0.020784858,STARFM,,2,,17-07-17,18-08-17,,02-08-17,0.104663487,BenRib,0.813508136,,5,
,0.908229296,-32,16,,4,,,,,0.067426928,0.010750398,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.105212216,BenRib,0.811547535,,9,
,0.906757217,-32,16,,6,,,,,0.067178298,0.011101375,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.105563902,BenRib,0.810285572,,9,
,0.9149217,-16,16,,6,,,,,0.064069185,-0.02179094,STARFM,,2,,17-07-17,18-08-17,,02-08-17,0.105659601,BenRib,0.809941444,,3,
,0.906487946,-32,16,,8,,,,,0.06667362,0.010474523,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.105666885,BenRib,0.809915239,,5,
,0.905587586,-32,16,,4,,,,,0.076830003,-6.24E-05,STARFM,,2,,01-07-17,18-08-17,,02-08-17,0.10573107,BenRib,0.809684245,,9,
,0.913023911,-16,16,,6,,,,,0.065567786,-0.021585589,STARFM,,2,,17-07-17,18-08-17,,02-08-17,0.106592898,BenRib,0.806569021,,5,
,0.903752594,-32,16,,8,,,,,0.06719118,0.009993032,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.106763773,BenRib,0.805948362,,7,
,0.912587585,-16,16,,6,,,,,0.066069995,-0.021308673,STARFM,,2,,17-07-17,18-08-17,,02-08-17,0.106910935,BenRib,0.805413035,,7,
,0.912733375,-16,16,,6,,,,,0.066231942,-0.02102999,STARFM,,2,,17-07-17,18-08-17,,02-08-17,0.107004324,BenRib,0.805072934,,9,
,0.902689618,-32,16,,8,,,,,0.067386049,0.009516858,ESTARFM,,2,,01-07-17,18-08-17,,02-08-17,0.10710428,BenRib,0.804708589,,9,
,0.912242003,-16,16,,4,,,,,0.066594337,-0.021693674,STARFM,,2,,17-07-17,18-08-17,,02-08-17,0.107499976,BenRib,0.80326292,,3,
,0.971148497,-32,32,,4,,,,,0.025549516,-0.012527108,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.046774031,BGL,0.932560413,,3,
,0.970579939,-32,32,,4,,,,,0.025644318,-0.012589275,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.047180345,BGL,0.931383664,,5,
,0.970489964,-32,32,,6,,,,,0.025671154,-0.013024307,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.047304968,BGL,0.931020697,,3,
,0.969932059,-32,32,,8,,,,,0.025796133,-0.012624359,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.047598165,BGL,0.930162975,,3,
,0.969546027,-32,32,,4,,,,,0.025881313,-0.012564093,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.048085464,BGL,0.928725706,,7,
,0.969158153,-32,32,,6,,,,,0.025870598,-0.013126671,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.048229532,BGL,0.92829798,,5,
,0.968634993,-32,32,,8,,,,,0.026058708,-0.012646131,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.048465566,BGL,0.927594447,,5,
,0.968902164,-32,32,,4,,,,,0.026012192,-0.01274568,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.048598992,BGL,0.927195232,,9,
,0.968542523,-32,32,,6,,,,,0.025967669,-0.013198329,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.048746146,BGL,0.92675367,,7,
,0.967740312,-32,32,,8,,,,,0.026229567,-0.01258374,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.049106152,BGL,0.925667779,,7,
,0.96784577,-32,32,,6,,,,,0.026041986,-0.013356876,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.049312254,BGL,0.925042514,,9,
,0.966924221,-32,32,,8,,,,,0.026349687,-0.012702251,ESTARFM,,2,,10-07-17,12-09-17,,11-08-17,0.049726579,BGL,0.923777627,,9,
,0.975118915,-16,32,,4,,,,,0.03191196,-0.018419208,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.050270545,BGL,0.922100893,,3,
,0.974081847,-16,32,,4,,,,,0.032063361,-0.01841643,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.050749751,BGL,0.920608658,,5,
,0.974131049,-16,32,,6,,,,,0.032024672,-0.018731858,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.050762604,BGL,0.920568441,,3,
,0.960814751,-32,32,48,4,,,,,0.024229135,-0.009257638,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.050875641,BGL,0.920214296,,9,
,0.973403839,-16,32,,8,,,,,0.031780683,-0.018259163,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.050908435,BGL,0.920111402,,3,
,0.973097398,-16,32,,4,,,,,0.031998662,-0.018481488,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.051013021,BGL,0.919782822,,9,
,0.973434002,-16,32,,4,,,,,0.032106047,-0.018489819,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.051038417,BGL,0.919702931,,7,
,0.960182514,-32,32,48,8,,,,,0.024367231,-0.00870922,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.051207252,BGL,0.919170807,,9,
,0.972336955,-16,32,,8,,,,,0.031832369,-0.018165459,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.051258922,BGL,0.919007604,,5,
,0.960239265,-32,32,48,4,,,,,0.024573662,-0.009284826,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.051265378,BGL,0.918987203,,7,
,0.973015537,-16,32,,6,,,,,0.03220889,-0.018829948,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.051303819,BGL,0.918865664,,5,
,0.959804133,-32,32,48,8,,,,,0.024694259,-0.008842819,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.051482001,BGL,0.918301111,,7,
,0.971703054,-16,32,,8,,,,,0.03187593,-0.018202704,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.051496752,BGL,0.918254288,,7,
,0.972530001,-16,32,,6,,,,,0.032222294,-0.018935329,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.051518445,BGL,0.918185405,,7,
,0.959812693,-32,32,48,6,,,,,0.024665977,-0.009437033,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.051584822,BGL,0.917974444,,7,
,0.971342598,-16,32,,8,,,,,0.031853798,-0.018178299,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.051588661,BGL,0.917962237,,9,
,0.959678036,-32,32,48,6,,,,,0.024489341,-0.00937921,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.051615404,BGL,0.917877158,,9,
,0.972044146,-16,32,,6,,,,,0.032252316,-0.019016308,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.05164533,BGL,0.917781903,,9,
,0.959505381,-32,32,48,4,,,,,0.024898931,-0.009425414,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.051721115,BGL,0.91754043,,5,
,0.959254722,-32,32,48,6,,,,,0.024959242,-0.009590932,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.051924784,BGL,0.916889727,,5,
,0.958882617,-32,32,48,4,,,,,0.025057666,-0.009477053,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.052076108,BGL,0.916404607,,3,
,0.958783582,-32,32,48,8,,,,,0.025047376,-0.00901707,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.052106069,BGL,0.916308391,,5,
,0.958507568,-32,32,48,8,,,,,0.025102941,-0.009191745,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.052253707,BGL,0.915833453,,3,
,0.958588199,-32,32,48,6,,,,,0.025111385,-0.009693277,ESTARFM,,3,,10-07-17,12-09-17,28-09-17,11-08-17,0.052299826,BGL,0.915684818,,3,
,0.960582185,32,,,8,,,,,0.029937656,-0.001070281,STARFM,,1,,12-09-17,,,11-08-17,0.052750298,BGL,0.914226105,,3,
,0.960093374,32,,,8,,,,,0.030170795,-0.001215176,STARFM,,1,,12-09-17,,,11-08-17,0.052817419,BGL,0.914007682,,9,
,0.959843787,32,,,8,,,,,0.0303416,-0.00118382,STARFM,,1,,12-09-17,,,11-08-17,0.053019065,BGL,0.913349828,,7,
,0.959851873,32,,,8,,,,,0.030397967,-0.001147,STARFM,,1,,12-09-17,,,11-08-17,0.053091021,BGL,0.913114468,,5,
,0.95837228,32,,,6,,,,,0.030481881,-0.00111332,STARFM,,1,,12-09-17,,,11-08-17,0.054125002,BGL,0.909697212,,3,
,0.961668172,-32,-16,32,8,,,,,0.03108046,-0.020506399,ESTARFM,,3,,10-07-17,26-07-17,12-09-17,11-08-17,0.054497331,BGL,0.908450542,,9,
,0.961190072,-32,-16,32,8,,,,,0.031461798,-0.020691943,ESTARFM,,3,,10-07-17,26-07-17,12-09-17,11-08-17,0.054900302,BGL,0.907091644,,7,
,0.960808536,-32,-16,32,4,,,,,0.03121249,-0.020860676,ESTARFM,,3,,10-07-17,26-07-17,12-09-17,11-08-17,0.054949074,BGL,0.906926497,,9,
,0.961103352,-32,-16,32,6,,,,,0.031358541,-0.02111454,ESTARFM,,3,,10-07-17,26-07-17,12-09-17,11-08-17,0.055019579,BGL,0.9066875,,9,
,0.956612837,32,,,6,,,,,0.031285313,-0.001236334,STARFM,,1,,12-09-17,,,11-08-17,0.055045908,BGL,0.906598172,,5,
,0.956051299,32,,,6,,,,,0.031362121,-0.001368223,STARFM,,1,,12-09-17,,,11-08-17,0.055293998,BGL,0.905754356,,7,
,0.956101867,-32,32,,8,,,,,0.029475122,0.003450948,STARFM,,2,,10-07-17,12-09-17,,11-08-17,0.055342484,BGL,0.905589,,3,
,0.960353852,-32,-16,32,4,,,,,0.031530842,-0.020965206,ESTARFM,,3,,10-07-17,26-07-17,12-09-17,11-08-17,0.055348235,BGL,0.905569377,,7,
,0.955744669,32,,,6,,,,,0.031343823,-0.001402445,STARFM,,1,,12-09-17,,,11-08-17,0.055402421,BGL,0.905384392,,9,
,0.9605898,-32,-16,32,6,,,,,0.031717744,-0.021194875,ESTARFM,,3,,10-07-17,26-07-17,12-09-17,11-08-17,0.055421588,BGL,0.905318913,,7,
,0.955517065,-32,32,,6,,,,,0.029815802,0.003960029,STARFM,,2,,10-07-17,12-09-17,,11-08-17,0.055542757,BGL,0.904904457,,3,
,0.954169476,-32,32,,4,,,,,0.031137719,0.003642413,STARFM,,2,,10-07-17,12-09-17,,11-08-17,0.055750424,BGL,0.904192026,,3,
,0.959660189,-32,-16,32,8,,,,,0.031868923,-0.020869301,ESTARFM,,3,,10-07-17,26-07-17,12-09-17,11-08-17,0.055818264,BGL,0.903958718,,5,
,0.959612723,-32,-16,32,4,,,,,0.031842476,-0.021125516,ESTARFM,,3,,10-07-17,26-07-17,12-09-17,11-08-17,0.055865174,BGL,0.903797221,,5,
,0.955113346,32,,,4,,,,,0.032261278,-0.001214138,STARFM,,1,,12-09-17,,,11-08-17,0.055868565,BGL,0.903785543,,3,
,0.959628639,-32,-16,32,6,,,,,0.032102509,-0.021388716,ESTARFM,,3,,10-07-17,26-07-17,12-09-17,11-08-17,0.056037077,BGL,0.903204259,,5,
,0.953280294,48,32,,4,,,,,0.026762883,-0.002504659,ESTARFM,,2,,28-09-17,12-09-17,,11-08-17,0.056251398,BGL,0.902462427,,7,
,0.953354948,48,32,,4,,,,,0.026776294,-0.002554185,ESTARFM,,2,,28-09-17,12-09-17,,11-08-17,0.05625661,BGL,0.902444351,,5,
,0.953383255,48,32,,4,,,,,0.026796215,-0.002487185,ESTARFM,,2,,28-09-17,12-09-17,,11-08-17,0.056276579,BGL,0.902375082,,3,
,0.98655662,-16,16,,4,,,,,0.020349719,-0.013438544,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.026618151,Santar,0.964292719,,3,
,0.986342465,-16,16,,4,,,,,0.020406981,-0.013448899,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.02678558,Santar,0.963842106,,5,
,0.986298927,-16,16,,4,,,,,0.020397065,-0.013462935,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.026818531,Santar,0.96375309,,7,
,0.986298184,-16,16,,6,,,,,0.020525749,-0.01348152,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.026826859,Santar,0.963730573,,3,
,0.986260372,-16,16,,4,,,,,0.02039485,-0.013481377,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.026852298,Santar,0.963661756,,9,
,0.986112747,-16,16,,8,,,,,0.020514303,-0.01350921,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.026970056,Santar,0.96334234,,9,
,0.986090835,-16,16,,8,,,,,0.020580145,-0.013513633,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.02699081,Santar,0.963285901,,3,
,0.98610214,-16,16,,6,,,,,0.020505977,-0.013542085,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.026994992,Santar,0.963274524,,9,
,0.986082075,-16,16,,8,,,,,0.020531522,-0.01352915,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.027007764,Santar,0.963239766,,7,
,0.986058342,-16,16,,6,,,,,0.02053884,-0.01350709,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.027010288,Santar,0.963232894,,7,
,0.986042192,-16,16,,6,,,,,0.020586973,-0.013524959,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.027033868,Santar,0.96316867,,5,
,0.985995531,-16,16,,8,,,,,0.020596667,-0.013505648,ESTARFM,,2,,26-07-17,27-08-17,,11-08-17,0.027062985,Santar,0.963089287,,5,
,0.979286692,-16,16,32,4,,,,,0.023025066,-0.010529164,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030417524,Santar,0.953371788,,3,
,0.979305936,-16,16,32,4,,,,,0.023017043,-0.010598661,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030432905,Santar,0.95332462,,7,
,0.979321173,-16,16,32,8,,,,,0.023008424,-0.010673586,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030450645,Santar,0.953270189,,7,
,0.979288264,-16,16,32,6,,,,,0.023045629,-0.010594643,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030452486,Santar,0.953264538,,3,
,0.979201595,-16,16,32,4,,,,,0.023015985,-0.010572433,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030473747,Santar,0.953199259,,9,
,0.97923015,-16,16,32,8,,,,,0.02303721,-0.01061313,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030479965,Santar,0.953180156,,3,
,0.979186052,-16,16,32,4,,,,,0.02303454,-0.010565589,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030500274,Santar,0.953117744,,5,
,0.979195759,-16,16,32,8,,,,,0.023007153,-0.010645998,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030503087,Santar,0.953109095,,9,
,0.979180458,-16,16,32,6,,,,,0.023046501,-0.010640693,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030528941,Santar,0.953029573,,7,
,0.979153226,-16,16,32,8,,,,,0.02306474,-0.010618761,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030537388,Santar,0.953003577,,5,
,0.979068762,-16,16,32,6,,,,,0.023061035,-0.010635232,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030587921,Santar,0.952847909,,9,
,0.979079753,-16,16,32,6,,,,,0.023074831,-0.010629603,ESTARFM,,3,,26-07-17,27-08-17,12-09-17,11-08-17,0.030596549,Santar,0.952821307,,5,
,0.975971408,-16,16,,8,,,,,0.023883068,-0.004843596,STARFM,,2,,26-07-17,27-08-17,,11-08-17,0.031119299,Santar,0.951195413,,3,
,0.98244728,-16,32,,4,,,,,0.023734841,-0.014953957,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031223862,Santar,0.95086689,,3,
,0.982428327,-16,32,,6,,,,,0.023827138,-0.015026229,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031332989,Santar,0.950522849,,3,
,0.982304551,-16,32,,4,,,,,0.023778553,-0.014978978,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031375605,Santar,0.95038817,,7,
,0.982232935,-16,32,,4,,,,,0.023795568,-0.014946426,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.03138293,Santar,0.950365002,,5,
,0.982288123,-16,32,,4,,,,,0.023789948,-0.015038377,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031420989,Santar,0.950244542,,9,
,0.982141272,-16,32,,6,,,,,0.023947666,-0.015040291,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031555375,Santar,0.94981803,,5,
,0.982061087,-16,32,,8,,,,,0.023979883,-0.015116212,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031563773,Santar,0.949791315,,3,
,0.98220032,-16,32,,6,,,,,0.023943774,-0.015062097,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031568477,Santar,0.949776349,,9,
,0.982133818,-16,32,,6,,,,,0.023963111,-0.015048858,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031595092,Santar,0.949691628,,7,
,0.98191161,-16,32,,8,,,,,0.02403722,-0.015094751,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031725076,Santar,0.949276831,,7,
,0.981788395,-16,32,,8,,,,,0.024045354,-0.01504918,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031735722,Santar,0.949242783,,5,
,0.981867547,-16,32,,8,,,,,0.024045993,-0.015096168,ESTARFM,,2,,26-07-17,12-09-17,,11-08-17,0.031774514,Santar,0.949118623,,9,
,0.974458894,-16,16,,8,,,,,0.024571833,-0.004919816,STARFM,,2,,26-07-17,27-08-17,,11-08-17,0.031954161,Santar,0.94854165,,9,
,0.974265163,-16,16,,8,,,,,0.024648021,-0.004886586,STARFM,,2,,26-07-17,27-08-17,,11-08-17,0.032074649,Santar,0.948152854,,7,
